cik,filer_rows,filer_aum,distinct_filer_eids,filer_eid,filer_name,filer_canonical_name,filer_entity_type
0000090108,1182,895079216,1,7614,"Richards, Merrill & Peterson, Inc.","RICHARDS, MERRILL & PETERSON, INC.",institution
0001605522,794,894998822,1,3954,"St. Johns Investment Management Company, LLC","St. Johns Investment Management Company, LLC",institution
0001798924,359,894101875,1,2000,Bay Rivers Group,Bay Rivers Group,institution
0002057637,4586,894073960,1,7195,"Ameriflex Group, Inc.","AMERIFLEX GROUP, INC.",institution
0001963839,711,893995311,1,4974,"Redwood Wealth Management Group, LLC","Redwood Wealth Management Group, LLC",institution
0002043186,488,893732474,1,1737,"SGL Investment Advisors, Inc.","SGL Investment Advisors, Inc.",institution
0001612457,142,893654360,1,1651,"Porter White Investment Advisors, Inc.","Porter White Investment Advisors, Inc.",institution
0001281446,117,893508150,1,3055,Great Point Partners LLC,GREAT POINT PARTNERS LLC,institution
0001889918,239,893137654,1,5764,"Brogan Financial, Inc.","BROGAN FINANCIAL, INC.",institution
0001732074,2339,892876755,1,10888,CNB Bank,CNB Bank,institution
0000749763,704,892237363,1,4633,Compass Capital Corp /ma/ /adv,COMPASS CAPITAL CORP /MA/ /ADV,institution
0001749333,137,891999211,1,6517,Infusive Asset Management Inc.,Infusive Asset Management Inc.,institution
0001910370,275,891437841,1,10084,First International Bank & Trust,First International Bank & Trust,institution
0001730660,387,891345139,1,8850,Keeler Thomas Management LLC,Keeler Thomas Management LLC,institution
0001209767,4,891214060,1,7322,Siemens Pension Trust E V,SIEMENS PENSION TRUST E V,institution
0001991301,207,890864440,1,5668,"Sterling Financial Group, Inc.","Sterling Financial Group, Inc.",institution
0000867926,693,890686060,1,4376,Investors Asset Management of Georgia Inc /ga/ /adv,INVESTORS ASSET MANAGEMENT OF GEORGIA INC /GA/ /ADV,institution
0002041267,286,890048509,1,8136,Family Office Research LLC,Family Office Research LLC,institution
0002024251,263,888363104,1,7612,"Parkshore Wealth Management, Inc.","Parkshore Wealth Management, Inc.",institution
0001767107,664,888310331,1,10623,"Garrison Point Advisors, LLC","GARRISON POINT ADVISORS, LLC",institution
0001792397,169,887887722,1,7368,Gunderson Capital Management Inc.,Gunderson Capital Management Inc.,institution
0001606134,205,887848904,1,961,"Scholtz & Company, LLC","SCHOLTZ & COMPANY, LLC",institution
0000067698,245,887775431,1,10439,"Montag & Caldwell, LLC","MONTAG & CALDWELL, LLC",institution
0001629984,136,887327738,1,3077,"Crescent Park Management, L.P.","Crescent Park Management, L.P.",institution
0001472800,185,887254131,1,8713,Eastover Investment Advisors LLC,Eastover Investment Advisors LLC,institution
0001807909,1368,887053450,1,9548,waypoint wealth counsel,waypoint wealth counsel,institution
0001850996,244,886907340,1,2007,"IronBridge Private Wealth, LLC","IronBridge Private Wealth, LLC",institution
0001619390,4,886878327,1,3544,Graticule Asia Macro Advisors LLC,Graticule Asia Macro Advisors LLC,institution
0001789351,2016,886873527,1,4020,Deseret Mutual Benefit Administrators,Deseret Mutual Benefit Administrators,institution
0001831193,314,886815991,1,4898,"Catalyst Private Wealth, LLC","CATALYST PRIVATE WEALTH, LLC",institution
0002041220,1553,886795078,1,10119,"Greykasell Wealth Strategies, Inc.","Greykasell Wealth Strategies, Inc.",institution
0001866040,795,886514700,1,10765,Heartland Bank & Trust Co,Heartland Bank & Trust Co,institution
0002048792,338,886155469,1,510,Friday Financial,Friday Financial,institution
0001492040,389,886087434,1,4156,JCIC Asset Management Inc.,JCIC Asset Management Inc.,institution
0002018973,43,884952434,1,10828,"Goodlander Investment Management, LLC","Goodlander Investment Management, LLC",institution
0001714341,526,884777595,1,2247,"Abbot Financial Management, Inc.","Abbot Financial Management, Inc.",institution
0001816000,416,884537368,1,847,"Northstar Advisory Group, LLC","Northstar Advisory Group, LLC",institution
0001818557,303,884397052,1,972,"Kinloch Capital, LLC","Kinloch Capital, LLC",institution
0002023896,474,884360139,1,6273,Raelipskie Partnership,RAELIPSKIE PARTNERSHIP,institution
0000310158,50,884191198,1,8697,"Merck & Co., Inc.","Merck & Co., Inc.",institution
0001740839,1807,883898638,1,8620,Gables Capital Management Inc.,GABLES CAPITAL MANAGEMENT INC.,institution
0001824263,123,883160447,1,2391,"Bull Oak Capital, LLC","Bull Oak Capital, LLC",institution
0001555512,79,882605472,1,740,Pragma Gestao de Patrimonio Ltd,PRAGMA GESTAO DE PATRIMONIO LTD,institution
0001689470,420,882275498,1,609,"HMS Capital Management, LLC","HMS Capital Management, LLC",institution
0002023054,192,881738261,1,5906,Wrenne Financial Planning LLC,Wrenne Financial Planning LLC,institution
0001756485,305,881674888,1,7598,"Independent Family Office, LLC","Independent Family Office, LLC",institution
0002012421,1531,881565491,1,2024,Pineridge Advisors LLC,Pineridge Advisors LLC,institution
0001625279,96,881395268,1,1109,"Azarias Capital Management, L.P.","Azarias Capital Management, L.P.",institution
0001926349,513,881222258,1,4509,Investmark Advisory Group LLC,Investmark Advisory Group LLC,institution
0001802107,129,880308192,1,10626,"Altus Wealth Management, LLC","Altus Wealth Management, LLC",institution
0002040224,474,880302210,1,1906,Fmb Wealth Management,FMB WEALTH MANAGEMENT,institution
0001817648,494,879857105,1,7023,"Absolute Capital Management, LLC","ABSOLUTE CAPITAL MANAGEMENT, LLC",institution
0001841015,315,879691772,1,625,Wd Rutherford LLC,WD RUTHERFORD LLC,institution
0001666231,200,879557757,1,10650,"Union Square Park Capital Management, LLC","Union Square Park Capital Management, LLC",institution
0002007116,177,879493270,1,10164,Physician Wealth Solutions Inc.,Physician Wealth Solutions Inc.,institution
0002008308,20,879437578,1,3922,"Stash Investments, LLC","Stash Investments, LLC",institution
0001592178,199,878969158,1,5113,"Chicago Wealth Management, Inc.","Chicago Wealth Management, Inc.",institution
0001844393,571,877892922,1,7418,"Financial Avengers, Inc.","Financial Avengers, Inc.",institution
0001906547,308,877876487,1,160,Eagle Bluffs Wealth Management LLC,Eagle Bluffs Wealth Management LLC,institution
0002023168,595,877841316,1,2313,Atlatl Advisers LLC,Fedenia Advisers LLC,institution
0002034579,137,877452062,1,1170,"Tumwater Wealth Management, LLC","Tumwater Wealth Management, LLC",institution
0001802059,184,877414534,1,7293,"Centerline Wealth Advisors, LLC","Centerline Wealth Advisors, LLC",institution
0001697857,227,877410932,1,1693,Gainplan LLC,Gainplan LLC,institution
0001540867,187,877206108,1,2360,New England Professional Planning Group Inc.,New England Professional Planning Group Inc.,institution
0001965546,57,876882675,1,447,BRIGHT VALLEY CAPITAL Ltd,BRIGHT VALLEY CAPITAL Ltd,institution
0002039313,442,876824248,1,6583,"5T Wealth, LLC","5T Wealth, LLC",institution
0002056106,210,876817162,1,1510,"Stenger Family Office, LLC","Stenger Family Office, LLC",institution
0001767730,592,876690047,1,1127,"Frisch Financial Group, Inc.","Frisch Financial Group, Inc.",institution
0001689144,1398,876624554,1,11172,"Legacy Bridge, LLC","Legacy Bridge, LLC",institution
0001802743,745,876423230,1,2768,"Element Wealth, LLC","Element Wealth, LLC",institution
0001771944,30,876363402,1,7591,Boundary Creek Advisors LP,Boundary Creek Advisors LP,institution
0001802474,859,876287682,1,8602,"Lloyd Advisory Services, LLC.","Lloyd Advisory Services, LLC.",institution
0001767940,397,876156447,1,2046,Wolff Financial Management LLC,Wolff Financial Management LLC,institution
0001801926,699,876137831,1,7372,"Mayfair Advisory Group, LLC","Mayfair Advisory Group, LLC",institution
0001511985,163,876014477,1,3508,West Coast Financial LLC,West Coast Financial LLC,institution
0001967456,479,875940685,1,6448,"Granite Harbor Advisors, Inc.","Granite Harbor Advisors, Inc.",institution
0001800911,1226,875413605,1,3391,S.A. Mason LLC,S.A. Mason LLC,institution
0001877093,339,873348107,1,2929,Motive Wealth Advisors,MOTIVE WEALTH ADVISORS,institution
0001998946,174,873026443,1,345,Wheelhouse Advisory Group LLC,Wheelhouse Advisory Group LLC,institution
0001896447,141,871179287,1,9556,"IMPACTfolio, LLC","IMPACTfolio, LLC",institution
0002107584,94,871072975,1,3936,"Financial Plan, Inc.","Financial Plan, Inc.",institution
0001967966,83,870866264,1,5661,"Socha Financial Group, LLC","Socha Financial Group, LLC",institution
0001877829,459,870603978,1,996,"Cherry Creek Investment Advisors, Inc.","Cherry Creek Investment Advisors, Inc.",institution
0001730149,347,870535683,1,5007,Clarus Wealth Advisors,Clarus Wealth Advisors,institution
0001822065,90,870479449,1,424,Client First Capital LLC,Client First Capital LLC,institution
0001585550,170,870436158,1,1773,Parkside Advisors LLC,Parkside Advisors LLC,institution
0001484256,636,870385306,1,7620,"RiverPark Advisors, LLC","RiverPark Advisors, LLC",institution
0001823718,28,869829335,1,3697,"Daventry Group, LP","Daventry Group, LP",institution
0002011802,566,869584916,1,10005,Aviso Wealth Management,AVISO WEALTH MANAGEMENT,institution
0001767121,202,869371650,1,6135,"Hillcrest Wealth Advisors - NY, LLC","Hillcrest Wealth Advisors - NY, LLC",institution
0001883629,376,868718613,1,7896,"Financial Council, LLC","Financial Council, LLC",institution
0001911035,458,868434323,1,7791,"626 Financial, LLC","626 Financial, LLC",institution
0001841816,542,868381930,1,9066,MRA Advisory Group,MRA Advisory Group,institution
0001797135,342,868356763,1,10471,"Arbor Trust Wealth Advisors, LLC","ARBOR TRUST WEALTH ADVISORS, LLC",institution
0002014179,1463,868351651,1,8540,"Accent Capital Management, LLC","Accent Capital Management, LLC",institution
0002018815,418,867511219,1,6111,Emprise Bank,Emprise Bank,institution
0002053668,325,867499753,1,9805,Postrock Partners LLC,POSTROCK PARTNERS LLC,institution
0001911372,173,867441205,1,9293,"Meros Investment Management, LP","Meros Investment Management, LP",institution
0001837320,57,867226858,1,8574,"Prospect Hill Management, LLC","Prospect Hill Management, LLC",institution
0001910488,2589,867209928,1,6245,Red Tortoise LLC,Red Tortoise LLC,institution
0002006918,464,866668919,1,3033,Integrity Wealth Solutions LLC,Integrity Wealth Solutions LLC,institution
0002008178,358,866543971,1,2564,Shared Vision Wealth Group LLC,Shared Vision Wealth Group LLC,institution
0001946654,370,866164937,1,8383,"Second Half Financial Partners, LLC","Second Half Financial Partners, LLC",institution
0002053738,189,866082518,1,3032,Aurelius Family Office LLC,Aurelius Family Office LLC,institution
0001918613,337,866032943,1,9423,Montz Harcus Wealth Management LLC,Montz Harcus Wealth Management LLC,institution
0002034793,944,865816665,1,225,"Ariadne Wealth Management, LP","Ariadne Wealth Management, LP",institution
0002035951,689,865250216,1,9505,Creekside Partners,Creekside Partners,institution
0001847820,646,864353624,1,9890,Robbins Farley,Robbins Farley,institution
0001961290,232,864066290,1,11053,"Mainsail Financial Group, LLC","Mainsail Financial Group, LLC",institution
0001665302,512,864042165,1,1115,Cottage Street Advisors LLC,Cottage Street Advisors LLC,institution
0001964382,171,864000908,1,4951,"Palo Alto Wealth Advisors, LLC","PALO ALTO WEALTH ADVISORS, LLC",institution
0001703080,284,863631900,1,1258,"Moneywise, Inc.","MONEYWISE, INC.",institution
0001894203,238,863487988,1,4626,VPR Management LLC,VPR Management LLC,institution
0001602603,301,862679912,1,403,"Family Firm, Inc.","Family Firm, Inc.",institution
0002012028,609,862482125,1,4535,Lakeridge Wealth Management LLC,Lakeridge Wealth Management LLC,institution
0001910389,193,862475866,1,10506,Dravo Bay LLC,DRAVO BAY LLC,institution
0001964760,117,862151363,1,1614,"Team Hewins, LLC","Team Hewins, LLC",institution
0001787027,261,861979382,1,10067,"Private Wealth Advisors, LLC","Private Wealth Advisors, LLC",institution
0001957840,70,861804996,1,6023,"Onyx Financial Advisors, LLC","Onyx Financial Advisors, LLC",institution
0001950158,1422,861399789,1,5767,Lodestone Wealth Management LLC,Lodestone Wealth Management LLC,institution
0001143261,292,860834114,1,8286,"Equitec Proprietary Markets, LLC","EQUITEC PROPRIETARY MARKETS, LLC",institution
0001947670,309,860755146,1,10780,"Cresta Advisors, Ltd.","Cresta Advisors, Ltd.",institution
0001277779,165,860045574,1,3445,Continental Advisors LLC,CONTINENTAL ADVISORS LLC,institution
0001086762,98,859650904,1,9753,"Cobalt Capital Management, Inc.","COBALT CAPITAL MANAGEMENT, INC.",institution
0001308331,493,859557529,1,1086,Boit C F David,Boit C F David,institution
0001907092,283,859556752,1,4374,"Shore Point Advisors, LLC","Shore Point Advisors, LLC",institution
0001334952,372,859552563,1,5760,"Insight 2811, Inc.","INSIGHT 2811, INC.",institution
0001830942,312,859336449,1,9403,"Cordant, Inc.","Cordant, Inc.",institution
0002045484,443,859147186,1,1172,"LifePlan Investment Advisors, Inc.","LifePlan Investment Advisors, Inc.",institution
0001929349,330,858527144,1,4198,"Financial Guidance Group, Inc.","Financial Guidance Group, Inc.",institution
0001613048,8,857988240,1,6882,Meritech Capital Associates V L.L.C.,Meritech Capital Associates V L.L.C.,institution
0001911013,417,857664070,1,10333,"Trail Ridge Investment Advisors, LLC","Trail Ridge Investment Advisors, LLC",institution
0001715862,631,857401272,1,3610,Cordatus Wealth Management LLC,Cordatus Wealth Management LLC,institution
0002105906,69,857378032,1,6558,ION Fund Management Ltd,ION Fund Management Ltd,institution
0001911264,493,857263942,1,9992,"Mid-American Wealth Advisory Group, Inc.","Mid-American Wealth Advisory Group, Inc.",institution
0002053665,632,857239122,1,477,"Haven Private, LLC","Haven Private, LLC",institution
0002050308,473,857226157,1,4966,"One Wealth Capital Management, LLC","ONE WEALTH CAPITAL MANAGEMENT, LLC",institution
0002055229,372,856964841,1,5929,Victrix Investment Advisors,Victrix Investment Advisors,institution
0001973209,246,856073763,1,10458,"Ergawealth Advisors, Inc.","Ergawealth Advisors, Inc.",institution
0001127761,673,856052864,1,3596,Ironwood Investment Management LLC,IRONWOOD INVESTMENT MANAGEMENT LLC,institution
0001908914,457,855610325,1,3677,"SFG Wealth Management, LLC.","SFG Wealth Management, LLC.",institution
0002054682,292,855434382,1,7236,"Grove Street Fiduciary, LLC","Grove Street Fiduciary, LLC",institution
0001770024,353,854955357,1,8913,"Crossingbridge Advisors, LLC","Crossingbridge Advisors, LLC",institution
0001657335,34,854808224,1,1782,"Oakcliff Capital Partners, LP","Oakcliff Capital Partners, LP",institution
0001976157,397,854797252,1,2438,M1 Capital Management LLC,M1 Capital Management LLC,institution
0002027921,310,854671809,1,3926,"Strategic Financial Partners, Ltd.","Strategic Financial Partners, Ltd.",institution
0001802986,44,854142676,1,6136,"Forager Capital Management, LLC","Forager Capital Management, LLC",institution
0001769578,279,853937381,1,8962,"Blue Square Asset Management, LLC","BLUE SQUARE ASSET MANAGEMENT, LLC",institution
0001841979,363,852978705,1,2267,"Sightline Wealth Advisors, LLC","Sightline Wealth Advisors, LLC",institution
0001423045,445,852721565,1,2130,"First National Bank of Mount Dora, Trust Investment Services","First National Bank of Mount Dora, Trust Investment Services",institution
0001730889,355,852673916,1,7772,Vigilare Wealth Management,Vigilare Wealth Management,institution
0001809525,73,851808409,1,7626,IvyRock Asset Management (HK) Ltd,IvyRock Asset Management (HK) Ltd,institution
0001710666,60,851356113,1,1711,"Leicht Financial Planning & Wealth Management, Inc.","Leicht Financial Planning & Wealth Management, Inc.",institution
0001723115,340,851301813,1,4362,"Demars Financial Group, LLC","Demars Financial Group, LLC",institution
0002065136,1367,850555901,1,2951,"Ransom Advisory, Ltd","Ransom Advisory, Ltd",institution
0002065807,1037,850492015,1,3878,"Mb, Levis & Associates, LLC","MB, LEVIS & ASSOCIATES, LLC",institution
0002021442,109,850002829,1,3263,Nutshell Asset Management Ltd,Nutshell Asset Management Ltd,institution
0001769700,194,849584685,1,5008,"Roubaix Capital, LLC","Roubaix Capital, LLC",institution
0001695959,134,849426088,1,1529,"Hapanowicz & Associates Financial Services, Inc","Hapanowicz & Associates Financial Services, Inc",institution
0001840750,96,849326302,1,4027,Stenham Asset Management Ltd,Stenham Asset Management Ltd,institution
0002005378,206,849276876,1,3655,Urban Financial Advisory Corp,Urban Financial Advisory Corp,institution
0002017878,464,848659619,1,5904,JBR Co Financial Management Inc,JBR Co Financial Management Inc,institution
0001963347,341,848384844,1,10564,"RCS Financial Planning, LLC","RCS Financial Planning, LLC",institution
0001973921,502,848368093,1,6305,Values Added Financial LLC,Values Added Financial LLC,institution
0001986457,242,848269671,1,6337,"Myecfo, LLC","MYECFO, LLC",institution
0001801563,193,848242642,1,4822,Ayrshire Capital Management LLC,Ayrshire Capital Management LLC,institution
0002011850,465,847935203,1,6026,Optimist Retirement Group LLC,Optimist Retirement Group LLC,institution
0001668256,785,847701357,1,3692,Matisse Capital,Matisse Capital,institution
0001906223,560,847682172,1,7897,Viewpoint Capital Management LLC,Viewpoint Capital Management LLC,institution
0001964047,86,847402101,1,10785,Melia Wealth LLC,Melia Wealth LLC,institution
