outer_top_parent,outer_family,family_match,n_rows,aum_b
18762.0,Penn Series Funds Inc,extra_family,13,0.00610646514
18762.0,"Principal Funds, Inc",extra_family,5,0.6158869820000009
18762.0,VALIC Co I,extra_family,48,0.030344556810000003
18762.0,Wilshire Mutual Funds Inc,extra_family,85,0.00281416477
18766.0,Hennessy Funds Trust,extra_family,47,0.16660328765
18768.0,Hennessy Funds Trust,extra_family,15,0.0733743846
18768.0,Hennessy Funds Trust,unknown_match,1,0.0031302
18776.0,SUNAMERICA SERIES TRUST,extra_family,132,0.37620396818
18776.0,SUNAMERICA SERIES TRUST,unknown_match,1,0.011420568
18786.0,Chesapeake Investment Trust,extra_family,9,0.011169385940000002
18786.0,Chesapeake Investment Trust,unknown_match,1,0.000118215
18814.0,CAUSEWAY CAPITAL MANAGEMENT TRUST,extra_family,10,0.07772140267000002
18814.0,JNL Series Trust,extra_family,182,0.07304306425999998
18814.0,JNL Series Trust,intra_family,5,0.5416771968999999
18814.0,"Principal Funds, Inc",extra_family,5,1.665181091320004
18814.0,SEI INSTITUTIONAL INVESTMENTS TRUST,extra_family,8,0.02493199045
18819.0,"Principal Funds, Inc",extra_family,2,0.024933530779999998
18865.0,Praxis Funds,extra_family,78,0.034098532939999995
18865.0,Praxis Mutual Funds,extra_family,175,0.42116016769
18869.0,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST,extra_family,439,7.5140014744
18869.0,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST,intra_family,2,0.00451477992
18869.0,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST,unknown_match,1,0.018296708300000002
18869.0,Lincoln Funds Trust,extra_family,5,0.00093296202
18883.0,Bridge Builder Trust,extra_family,67,1.8433804698999998
18883.0,Bridge Builder Trust,unknown_match,1,0.003786365
18883.0,GALLERY TRUST,extra_family,6,0.03850824929
18883.0,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST,extra_family,14,0.12742145238000002
18883.0,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST,intra_family,1,0.00837278196
18883.0,PACE SELECT ADVISORS TRUST,extra_family,16,0.03910750907
18899.0,FINANCIAL INVESTORS TRUST,extra_family,39,0.13141716486
18903.0,FINANCIAL INVESTORS TRUST,extra_family,10,0.013384350149999998
18906.0,TIMOTHY PLAN,extra_family,4,0.007452486739999999
18906.0,TIMOTHY PLAN,intra_family,1,0.00982515
18906.0,Timothy Plan,extra_family,98,0.11115896981
18930.0,GUINNESS ATKINSON FUNDS,extra_family,55,0.06592679812
18952.0,SARATOGA ADVANTAGE TRUST,extra_family,24,0.01629680254
18952.0,SARATOGA ADVANTAGE TRUST,intra_family,16,0.0026633174900000003
18954.0,Investment Managers Series Trust III,extra_family,40,1.49645514981
18954.0,Investment Managers Series Trust III,unknown_match,1,0.00061938
18956.0,COMMERCE FUNDS,extra_family,61,0.22196251623
18974.0,BBH Trust,extra_family,10,0.36789072591
18974.0,GuideStone Funds,extra_family,38,0.49202226425000006
18974.0,GuideStone Funds,unknown_match,1,0.0064416235
18976.0,CAPITAL MANAGEMENT INVESTMENT TRUST,unknown_match,12,0.022188267
18978.0,"TRIBUTARY CAPITAL MANAGEMENT, LLC",extra_family,17,0.012813566299999999
18980.0,"TRIBUTARY CAPITAL MANAGEMENT, LLC",extra_family,12,0.054488680080000004
18983.0,JNL Series Trust,extra_family,771,14.99853409024
18983.0,JNL Series Trust,unknown_match,5,0.0600852098
19012.0,JNL Series Trust,extra_family,19,0.005506489130000001
19028.0,Copeland Trust,extra_family,19,0.02267871239
19028.0,SEI INSTITUTIONAL INVESTMENTS TRUST,extra_family,62,0.15793765224
19072.0,WesMark Funds,extra_family,53,0.18639976169
19084.0,LITMAN GREGORY FUNDS TRUST,extra_family,22,0.04776759912
19170.0,Advisors Series Trust,unknown_match,234,0.67736778492
19178.0,BULLFINCH FUND INC,extra_family,8,0.00469662638
19178.0,"Bullfinch Fund, Inc.",extra_family,3,0.00025364496
19180.0,"Spirit of America Investment Fund, Inc.",extra_family,68,0.09587785781000001
19208.0,BOYAR VALUE FUND INC,extra_family,10,0.00720206692
19209.0,JAMES ADVANTAGE FUNDS,extra_family,49,0.09918738634999999
19210.0,Monteagle Funds,extra_family,4,0.0014989944
19253.0,TANAKA FUNDS INC,extra_family,4,0.00232710565
19256.0,MH ELITE PORTFOLIO OF FUNDS TRUST,extra_family,61,0.057177158089999985
19256.0,MH ELITE PORTFOLIO OF FUNDS TRUST,unknown_match,2,0.00131286674
19260.0,UPRIGHT INVESTMENTS TRUST,extra_family,57,0.013022455129999999
19260.0,UPRIGHT INVESTMENTS TRUST,unknown_match,1,6.486e-05
19271.0,SPARROW FUNDS,extra_family,19,0.026267461049999996
19275.0,Prudential Investment Portfolios 9,extra_family,6,0.018399061079999997
19277.0,Kirr Marbach Partners Funds Inc,extra_family,4,0.01383446059
19278.0,MP63 FUND INC,extra_family,17,0.024717485369999997
19282.0,EQ Advisors Trust,unknown_match,48,0.06987778181
19282.0,Kinetics Mutual Funds,extra_family,12,0.020780312549999996
19282.0,Kinetics Portfolios Trust,extra_family,53,1.4548079718400002
19287.0,ALLSPRING MASTER TRUST,extra_family,18,0.01226878707
19289.0,FORESTER FUNDS INC,extra_family,6,0.00042069369999999995
19289.0,FORESTER FUNDS INC,unknown_match,1,8.005e-05
19294.0,Prudential Investment Portfolios 5,extra_family,108,0.33082200512
19295.0,Jacob Funds Inc.,extra_family,1,0.0005633775
19297.0,Allianz Variable Insurance Products Trust,extra_family,498,1.3739298723
19297.0,Allianz Variable Insurance Products Trust,unknown_match,4,0.0059336262
19310.0,Allied Asset Advisors Funds,extra_family,20,0.04990306484999999
19360.0,Popular Total Return Fund Inc,extra_family,5,0.04059357064
19365.0,NORTHQUEST CAPITAL FUND INC,extra_family,2,0.001095165
19367.0,BLUE CHIP INVESTOR FUNDS,extra_family,5,0.027857641
19474.0,Conestoga Funds,extra_family,5,0.30235579390999995
19475.0,PARADIGM FUNDS,extra_family,10,0.01315145408
19476.0,Unified Series Trust,extra_family,105,0.49106503658
19477.0,NEIMAN FUNDS,extra_family,10,0.010485189
19478.0,BERTOLET CAPITAL TRUST,extra_family,5,0.0025878449500000003
19483.0,Weitz Funds,extra_family,22,0.43293614
19488.0,RBC Funds Trust,extra_family,23,0.20514971174000002
19488.0,RBC Funds Trust,intra_family,1,0.0025246609
19496.0,FRANK FUNDS,extra_family,3,0.00381918923
19498.0,FRANK FUNDS,extra_family,6,0.00559993
19510.0,MUNDOVAL FUNDS,extra_family,8,0.0103136
19511.0,"Kayne Anderson Energy Infrastructure Fund, Inc. ",extra_family,4,0.9797428179400001
19513.0,Intrepid Capital Management Funds Trust,extra_family,11,0.02941971086
19517.0,Adirondack Funds,extra_family,3,0.00344978085
19518.0,Northern Lights Fund Trust,extra_family,264,4.02682555435
19518.0,Northern Lights Fund Trust,intra_family,6,0.14194923453
19518.0,Northern Lights Fund Trust,unknown_match,1,0.003595984
19519.0,Northern Lights Fund Trust,extra_family,105,1.4911737182300002
19520.0,Northern Lights Fund Trust,extra_family,374,4.57467216972
19520.0,Northern Lights Fund Trust,intra_family,1,4.544259e-05
19520.0,Northern Lights Fund Trust,unknown_match,4,0.00929602491
19532.0,INVESTMENT MANAGERS SERIES TRUST,extra_family,2,0.0032674647199999996
19535.0,360 Funds,extra_family,96,0.09448146604999999
19538.0,Mercer Funds,extra_family,20,0.16474468926999994
19540.0,CRM Mutual Fund Trust,extra_family,24,0.09102589487
19555.0,WisdomTree Trust,extra_family,961,8.30446308834
19555.0,WisdomTree Trust,intra_family,13,0.06483577907
19555.0,WisdomTree Trust,unknown_match,3,0.028536224
19585.0,MUTUAL FUND SERIES TRUST,extra_family,50,0.13657585712
19586.0,MUTUAL FUND SERIES TRUST,extra_family,221,4.7481047618600005
19586.0,MUTUAL FUND SERIES TRUST,unknown_match,1,8.08505e-05
19588.0,MSS Series Trust,extra_family,7,0.0023347507000000003
19589.0,MSS Series Trust,extra_family,7,0.01632280789
19590.0,MSS Series Trust,extra_family,10,0.007537059
19602.0,FundVantage Trust,extra_family,4,0.03275595
19606.0,Wisconsin Capital Fund Inc,extra_family,9,0.01594834
19607.0,World Funds Trust,extra_family,1,0.0346912
19608.0,Northern Lights Fund Trust IV,extra_family,12,0.00646583655
19608.0,World Funds Trust,extra_family,22,0.11765282051
19636.0,Dunham Funds,extra_family,1,0.00307119365
19639.0,Dunham Funds,extra_family,6,0.014658528300000001
19728.0,Valued Advisers Trust,extra_family,13,0.037356070820000004
19743.0,Starboard Investment Trust,extra_family,109,0.43978563063
19770.0,Brinker Capital Destinations Trust,extra_family,18,0.055872156060000004
19775.0,ENTREPRENEURSHARES SERIES TRUST,extra_family,6,0.00545001421
19777.0,Pinnacle Capital Management Funds Trust,extra_family,3,0.006080617599999999
19778.0,Ashmore Funds,extra_family,23,0.0576131694
19784.0,Precidian ETFs Trust,extra_family,1,0.0006711124
19787.0,GPS Funds II,extra_family,25,1.44063679369
19787.0,GPS Funds II,unknown_match,1,0.03703858963
19787.0,Virtus Alternative Solutions Trust,extra_family,83,0.006272288370000001
19789.0,MainGate Trust,extra_family,4,0.2208066
19795.0,LoCorr Investment Trust,extra_family,8,0.00160211284
19797.0,Clark Fork Trust,extra_family,2,0.0322481675
19800.0,Managed Portfolio Series,extra_family,7,0.02673311325
19804.0,Managed Portfolio Series,extra_family,12,0.02744155597
19805.0,Managed Portfolio Series,extra_family,43,0.0010387975500000001
19837.0,NORTHERN LIGHTS FUND TRUST II,extra_family,377,0.53875838375
19837.0,NORTHERN LIGHTS FUND TRUST II,intra_family,2,0.00032536937
19837.0,NORTHERN LIGHTS FUND TRUST II,unknown_match,3,0.0069434966
19839.0,SPEND LIFE WISELY FUNDS INVESTMENT TRUST,extra_family,7,0.00274158697
19840.0,SPEND LIFE WISELY FUNDS INVESTMENT TRUST??,extra_family,2,0.0239611
19843.0,VERICIMETRY FUNDS,extra_family,99,0.019427772560000004
19844.0,Arrow Investments Trust,extra_family,45,0.03728010496
19844.0,Arrow Investments Trust,intra_family,5,0.047734419789999996
19844.0,Arrow Investments Trust,unknown_match,1,0.00046656522
19846.0,NORTHERN LIGHTS FUND TRUST III,extra_family,5,0.00993350198
19847.0,NORTHERN LIGHTS FUND TRUST III,extra_family,13,0.022365913
19848.0,NORTHERN LIGHTS FUND TRUST III,extra_family,5,0.01893989539
19849.0,NORTHERN LIGHTS FUND TRUST III,extra_family,25,0.0452837024
19851.0,NORTHERN LIGHTS FUND TRUST III,extra_family,13,0.00814989947
19869.0,ETF Series Solutions,extra_family,30,0.0181522838
19870.0,Ultimus Managers Trust,extra_family,275,1.4570772556199998
19870.0,Ultimus Managers Trust,intra_family,3,0.05010589153
19870.0,Ultimus Managers Trust,unknown_match,2,0.00059312412
19905.0,Two Roads Shared Trust,extra_family,128,0.32148148208
19905.0,Two Roads Shared Trust,intra_family,2,0.01508415
19906.0,Two Roads Shared Trust,extra_family,4,0.0055892666900000006
19908.0,Two Roads Shared Trust,extra_family,27,0.14187327796999996
19916.0,Advisors Preferred Trust,extra_family,79,0.23600987784999994
19916.0,Advisors Preferred Trust,unknown_match,5,0.00012225389
19919.0,ALPS SERIES TRUST,extra_family,5,0.017666188
19924.0,Bridge Builder Trust,extra_family,4,3.66077133404
19936.0,ADVISORS' INNER CIRCLE III,extra_family,5,0.036585561880000006
19940.0,ADVISORS' INNER CIRCLE III,extra_family,10,0.00085498942
19941.0,ADVISORS' INNER CIRCLE III,extra_family,48,0.013363569980000004
19944.0,Aspiration Funds,extra_family,10,0.03431709471
19945.0,USCF ETF Trust,extra_family,10,0.00193810377
19946.0,USCF ETF Trust,extra_family,4,9.057839e-05
19962.0,RBB Fund Trust,extra_family,2,0.063481536
19984.0,WP Trust,unknown_match,7,0.019161685890000002
19985.0,Series Portfolios Trust,unknown_match,74,1.03737508586
19999.0,PFM Multi-Manager Series Trust,extra_family,2,0.17663698090000002
20061.0,SPROTT FUNDS TRUST,extra_family,32,0.42553220388
20061.0,SPROTT FUNDS TRUST,intra_family,3,0.37155619758
20061.0,Sprott Funds Trust,extra_family,2,0.046545427119999996
20062.0,Symmetry Panoramic Trust,extra_family,6,0.042550709469999996
20080.0,Frost Family of Funds,extra_family,12,0.062083003850000006
20084.0,Datum One Series Trust,extra_family,21,0.35160138052999995
20087.0,VELA Funds,extra_family,39,0.036121855089999995
20087.0,VELA Funds,unknown_match,1,0.0010286425
20089.0,Modern Capital Funds Trust,extra_family,46,0.06144834492199999
20089.0,Modern Capital Funds Trust,unknown_match,2,0.0024428265
20090.0,James Alpha Funds Trust,extra_family,2,0.00673726645
20091.0,James Alpha Funds Trust,extra_family,1,0.452745875
20102.0,Tactical Investment Series Trust,extra_family,101,0.059630124740000005
20103.0,DGI Investment Trust,extra_family,8,0.169245143
20105.0,NEOS ETF Trust,extra_family,462,9.733090177180001
20105.0,NEOS ETF Trust,unknown_match,4,0.019818061999999997
20130.0,Fortune V Separate Account,extra_family,19,0.18380327136000002
20134.0,Total Fund Solution,extra_family,2,0.00246142152
20144.0,Elevation Series Trust,extra_family,246,0.25039379006
20144.0,Elevation Series Trust,intra_family,10,0.08841743712000001
20173.0,2023 ETF Series Trust,extra_family,77,0.75393967268
20175.0,Advisor Managed Portfolios,extra_family,9,0.4138338461
20177.0,SP Funds Trust,unknown_match,19,0.007760486329999999
20181.0,Venerable Variable Insurance Trust,extra_family,401,1.59078651324
20181.0,Venerable Variable Insurance Trust,unknown_match,1,0.006754779099999999
20194.0,Aristotle Fund Series Trust,extra_family,55,0.7178008287700002
20194.0,Aristotle Fund Series Trust,intra_family,39,1.1953990124
20196.0,1290 Funds,extra_family,35,0.04619302171999999
20196.0,American Century ETF Trust,extra_family,32,0.00135500155
20196.0,LAUDUS TRUST,extra_family,23,0.570586401
20196.0,LAUDUS TRUST,unknown_match,1,0.0103951329
20196.0,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST,extra_family,134,0.5508971537899999
20196.0,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST,intra_family,1,0.00078098676
20196.0,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST,unknown_match,2,0.0028744030700000004
20196.0,MML SERIES INVESTMENT FUND,extra_family,101,0.0901869345
20196.0,MML SERIES INVESTMENT FUND,intra_family,20,0.86244096123
20196.0,MML SERIES INVESTMENT FUND,unknown_match,1,0.000132883
20196.0,NEW YORK LIFE INVESTMENTS VP FUNDS TRUST,extra_family,20,0.08309580291000002
20196.0,NORTHWESTERN MUTUAL SERIES FUND INC,extra_family,28,0.4247626814699999
20196.0,Optimum Fund Trust,extra_family,20,0.45934923609999995
20196.0,Penn Series Funds Inc,extra_family,1,0.00039944093
20196.0,Penn Series Funds Inc,intra_family,2,0.02714201486
20196.0,SEASONS SERIES TRUST,extra_family,43,0.01207733961
20196.0,Voya Partners Inc,extra_family,26,0.034893839989999995
20197.0,Venerable Variable Insurance Trust,extra_family,213,1.0753230009299999
20197.0,Venerable Variable Insurance Trust,intra_family,17,2.74659578685
20197.0,Venerable Variable Insurance Trust,unknown_match,2,0.0033033433000000004
20199.0,Duff & Phelps Utility & Infrastructure Fund Inc.,extra_family,6,0.10291487669
20199.0,VALIC Co I,extra_family,61,0.45134854868
20199.0,VALIC Co I,unknown_match,1,0.0002226327
20199.0,Virtus Opportunities Trust,extra_family,16,0.07348248251
20199.0,Virtus Opportunities Trust,intra_family,6,0.03723544079
20199.0,Virtus Strategy Trust,extra_family,4,0.06320594059000001
20199.0,Virtus Variable Insurance Trust,extra_family,2,0.006528585
23819.0,BondBloxx ETF Trust,extra_family,2,0.00216970092
23819.0,BondBloxx ETF Trust,intra_family,7,0.028914113100000003
24348.0,Stone Ridge Trust,intra_family,2,0.10119016939
24349.0,Bitwise Funds Trust,extra_family,6,0.00618568387
24352.0,Baron ETF Trust,extra_family,29,0.05180793874
24353.0,Grayscale Funds Trust,extra_family,6,0.00272966093
24633.0,Collaborative Investment Series Trust,extra_family,56,0.02534259019
24634.0,SPINNAKER ETF SERIES,extra_family,73,0.05402369117
24636.0,FundX Investment Trust,extra_family,66,0.31241120849000004
24637.0,Procure ETF Trust II,extra_family,2,0.00631408708
24863.0,Rayliant Funds Trust,extra_family,4,0.00027927368
