crd,firm_name,entity_id,entity_type,aum_billions,total_parsed_rows,individuals_found,entities_no_code,entities_with_code,classification,action,reason,best_match_name,best_match_score,best_match_target
293644,"INSIGHT WEALTH STRATEGIES, LLC",125,institution,1.06,4,4,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.1B",,,
105008,ACADEMY CAPITAL MANAGEMENT,2428,institution,1.05,3,3,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.0B",,,
109040,"JAMISON PRIVATE WEALTH MANAGEMENT, INC.",797,institution,1.05,3,3,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.1B",,,
121802,BAKER ELLIS ASSET MANAGEMENT LLC,5761,institution,1.05,3,3,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.0B",,,
124174,"COLUMBIA ASSET MANAGEMENT, L.L.C.",4368,institution,1.05,2,2,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.1B",,,
127036,ATLAS CAPITAL ADVISORS INC.,9199,institution,1.05,4,4,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.1B",,,
169825,"GPB CAPITAL HOLDINGS, LLC",9840,institution,1.05,4,4,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.0B",,,
282103,"STANSBERRY ASSET MANAGEMENT, LLC",8636,institution,1.05,1,1,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.0B",,,
108199,WOODARD & CO ASSET MANAGEMENT GROUP INC,10605,institution,1.04,3,3,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.0B",,,
131704,"LEGATO CAPITAL MANAGEMENT, LLC",11192,institution,1.04,2,2,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.0B",,,
140781,"WHALEROCK POINT PARTNERS, LLC",9848,institution,1.04,2,2,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.0B",,,
141407,"SILVERBACK ASSET MANAGEMENT, LLC",1622,institution,1.04,1,1,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.0B",,,
282329,"BALBOA WEALTH PARTNERS, INC.",811,institution,1.04,1,1,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.0B",,,
107835,"J.W.BURNS & COMPANY, INC.",6220,institution,1.03,3,3,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.0B",,,
108076,CARDINAL CAPITAL MANAGEMENT INC,196,institution,1.03,3,3,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.0B",,,
111083,"QUANTUM CAPITAL MANAGEMENT, LLC",9234,institution,1.03,2,2,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.0B",,,
306595,"GREYSTONE FINANCIAL GROUP, LLC",9889,institution,1.03,1,1,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.0B",,,
104952,TOTH FINANCIAL ADVISORY CORP,2938,institution,1.02,5,5,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.0B",,,
105894,ARTHUR M. COHEN & ASSOCIATES LLC,5682,institution,1.02,1,1,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.0B",,,
284999,"NEO IVY CAPITAL MANAGEMENT, LLC",10676,institution,1.02,2,2,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.0B",,,
106548,BAXTER INVESTMENT MANAGEMENT,9978,institution,1.01,3,3,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.0B",,,
112778,"DINUZZO PRIVATE WEALTH, INC.",3004,institution,1.01,3,3,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.0B",,,
104681,CORTLAND ASSOCIATES INC,3718,institution,1.0,2,2,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.0B",,,
106744,VERUS FINANCIAL PARTNERS,3091,institution,1.0,5,5,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.0B",,,
107568,NAVELLIER & ASSOCIATES INC,5631,institution,1.0,1,1,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.0B",,,
110545,AVENIR CORPORATION,2354,institution,1.0,1,1,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.0B",,,
135549,FINANCIAL PERSPECTIVES,7811,institution,1.0,4,4,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.0B",,,
306097,ONYX BRIDGE WEALTH GROUP LLC,7638,institution,1.0,1,1,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $1.0B",,,
132122,"ELITE WEALTH MANAGEMENT, INC.",9205,institution,1.0,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $1.00B — owner-operated",,,
142870,"PASSIVE CAPITAL MANAGEMENT, LLC",5624,institution,1.0,7,7,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $1.00B — owner-operated",,,
154127,"MCGOWAN GROUP ASSET MANAGEMENT, INC.",10512,institution,1.0,1,1,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $1.00B — owner-operated",,,
104674,RMC INVESTMENT ADVISORS,6234,institution,0.99,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.99B — owner-operated",,,
149091,"DIVISAR CAPITAL MANAGEMENT, LLC",6995,institution,0.99,1,1,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.99B — owner-operated",,,
300140,"HOHIMER WEALTH MANAGEMENT, LLC",9260,institution,0.99,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.99B — owner-operated",,,
104716,CORBYN INVESTMENT MANAGEMENT INC,4401,institution,0.98,7,7,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.98B — owner-operated",,,
115472,"HENDERSHOT INVESTMENTS, INC.",4891,institution,0.98,4,4,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.98B — owner-operated",,,
141084,"BARTON INVESTMENT MANAGEMENT, LLC",9144,institution,0.98,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.98B — owner-operated",,,
165205,"ENCLAVE ADVISORS, LLC",1568,institution,0.98,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.98B — owner-operated",,,
172370,"GR FINANCIAL GROUP, LLC",4308,institution,0.98,4,4,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.98B — owner-operated",,,
106079,"TARBOX FAMILY OFFICE, INC.",9983,institution,0.97,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.97B — owner-operated",,,
110696,ASHFORD CAPITAL MANAGEMENT INC,2199,institution,0.97,6,6,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.97B — owner-operated",,,
146597,AVIANCE CAPITAL PARTNERS LLC,2389,institution,0.97,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.97B — owner-operated",,,
153635,INSIGHT WEALTH PARTNERS,9933,institution,0.97,5,5,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.97B — owner-operated",,,
157082,"GREENLIGHT MASTERS, LLC",10586,institution,0.97,4,4,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.97B — owner-operated",,,
168998,EVERGREEN WEALTH,1019,institution,0.97,8,8,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.97B — owner-operated",,,
288644,"FINANCIAL PARTNERS GROUP, INC.",1600,institution,0.97,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.97B — owner-operated",,,
289725,STAGE HARBOR FINANCIAL,4901,institution,0.97,4,4,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.97B — owner-operated",,,
313378,"METEORA CAPITAL, LLC",9860,institution,0.97,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.97B — owner-operated",,,
111062,"NTV ASSET MANAGEMENT, LLC",6942,institution,0.96,5,5,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.96B — owner-operated",,,
140710,STERLING INVESTMENT ADVISORS LTD.,3016,institution,0.96,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.96B — owner-operated",,,
16197,"RODGERS BROTHERS, INC.",9911,institution,0.96,7,7,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.96B — owner-operated",,,
168674,"IBEX WEALTH ADVISORS, LLC",2302,institution,0.96,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.96B — owner-operated",,,
169067,FOURTHSTONE LLC,845,institution,0.96,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.96B — owner-operated",,,
106304,TOEWS ASSET MANAGEMENT,6403,institution,0.95,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.95B — owner-operated",,,
106644,BRUNI J V & CO,3041,institution,0.95,4,4,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.95B — owner-operated",,,
118643,CONCORD WEALTH PARTNERS,5122,institution,0.95,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.95B — owner-operated",,,
152083,"FINANCIAL ADVISORS NETWORK, INC.",7762,institution,0.95,1,1,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.95B — owner-operated",,,
281675,EAGLE BAY FAMILY OFFICE,4995,institution,0.95,5,5,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.95B — owner-operated",,,
283553,"LEGACY FINANCIAL STRATEGIES, LLC",5117,institution,0.95,8,8,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.95B — owner-operated",,,
286688,"SLOW CAPITAL, INC.",141,institution,0.95,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.95B — owner-operated",,,
310565,INCEPTIONR LLC,9272,institution,0.95,1,1,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.95B — owner-operated",,,
104748,TWIN CAPITAL MANAGEMENT INC,9166,institution,0.94,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.94B — owner-operated",,,
105267,"GREATMARK INVESTMENT PARTNERS, INC.",7726,institution,0.94,4,4,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.94B — owner-operated",,,
172766,"SHAWSPRING PARTNERS, LLC",1005,institution,0.94,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.94B — owner-operated",,,
305125,"EMERALD ADVISORS, LLC",8663,institution,0.94,1,1,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.94B — owner-operated",,,
334458,LATHROP INVESTMENT MANAGEMENT COMPANY,7703,institution,0.94,1,1,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.94B — owner-operated",,,
106649,"FRAZIER FINANCIAL ADVISORS, LLC",2950,institution,0.93,5,5,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.93B — owner-operated",,,
117958,"DETALUS ADVISORS, LLC",8622,institution,0.93,8,8,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.93B — owner-operated",,,
146829,LSIA,2388,institution,0.93,4,4,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.93B — owner-operated",,,
110761,"GRACE & WHITE, INC",5015,institution,0.92,9,9,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.92B — owner-operated",,,
112142,SEM WEALTH MANAGEMENT,283,institution,0.92,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.92B — owner-operated",,,
116359,"FOUNDATION RESOURCE MANAGEMENT, INC.",9863,institution,0.92,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.92B — owner-operated",,,
118853,"FOUNDERS CAPITAL MANAGEMENT, LLC",1002,institution,0.92,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.92B — owner-operated",,,
157669,"ELLIS INVESTMENT PARTNERS, LLC",1020,institution,0.92,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.92B — owner-operated",,,
174631,"PROVIDENCE CAPITAL ADVISORS, LLC",7742,institution,0.92,5,5,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.92B — owner-operated",,,
222520,"GOLDSTONE FINANCIAL GROUP, LLC",6981,institution,0.92,6,6,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.92B — owner-operated",,,
305465,"RUDIUS MANAGEMENT, L.P.",339,institution,0.92,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.92B — owner-operated",,,
111163,DOCK STREET ASSET MANAGEMENT INC,10492,institution,0.91,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.91B — owner-operated",,,
111410,VIOLICH CAPITAL MANAGEMENT,145,institution,0.91,1,1,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.91B — owner-operated",,,
138851,"KOHMANN BOSSHARD FINANCIAL SERVICES, LLC.",7589,institution,0.91,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.91B — owner-operated",,,
155221,COVENANT WEALTH ADVISORS,7853,institution,0.91,4,4,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.91B — owner-operated",,,
305092,FAITHWARD CAPITAL,1634,institution,0.91,1,1,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.91B — owner-operated",,,
115824,"AMERICAN FINANCIAL ADVISORS, LLC.",211,institution,0.9,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.90B — owner-operated",,,
136403,ARCHER INVESTMENT CORPORATION,9970,institution,0.9,1,1,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.90B — owner-operated",,,
151590,"ARMBRUSTER CAPITAL MANAGEMENT, INC.",9881,institution,0.9,6,6,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.90B — owner-operated",,,
170052,CONCENTUS WEALTH ADVISORS,9299,institution,0.9,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.90B — owner-operated",,,
22471,"LAFAYETTE INVESTMENTS, INC.",6214,institution,0.9,5,5,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.90B — owner-operated",,,
309757,"SITTNER & NELSON, LLC",8640,institution,0.9,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.90B — owner-operated",,,
328161,EVERNEST FINANCIAL ADVISORS,3029,institution,0.9,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.90B — owner-operated",,,
104711,TOBIAS FINANCIAL ADVISORS,3671,institution,0.89,4,4,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.89B — owner-operated",,,
120766,"SENSIBLE FINANCIAL PLANNING AND MANAGEMENT, LLC",4400,institution,0.89,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.89B — owner-operated",,,
124801,"PATHWAY FINANCIAL ADVISORS, LLC",1695,institution,0.89,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.89B — owner-operated",,,
154522,"WESTSIDE INVESTMENT MANAGEMENT, LLC",1527,institution,0.89,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.89B — owner-operated",,,
165269,"ZEVIN ASSET MANAGEMENT, LLC",2979,institution,0.89,4,4,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.89B — owner-operated",,,
127616,ELGETHUN CAPITAL MANAGEMENT,9879,institution,0.88,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.88B — owner-operated",,,
294314,"SOVEREIGN FINANCIAL GROUP, INC.",8490,institution,0.88,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.88B — owner-operated",,,
110409,"THE NORTHSTAR GROUP, INC.",4360,institution,0.87,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.87B — owner-operated",,,
112227,SPRINKLE FINANCIAL CONSULTANTS LLC,7845,institution,0.87,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.87B — owner-operated",,,
128856,ESTABROOK CAPITAL MANAGEMENT LLC,2942,institution,0.87,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.87B — owner-operated",,,
153838,"WAYCROSS PARTNERS, LLC",6390,institution,0.87,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.87B — owner-operated",,,
292008,"ALTIORA FINANCIAL GROUP, LLC",2350,institution,0.87,1,1,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.87B — owner-operated",,,
305850,"HEXAGON CAPITAL PARTNERS, LLC",9972,institution,0.87,4,4,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.87B — owner-operated",,,
104808,"THE ARKANSAS FINANCIAL GROUP, INC.",2367,institution,0.86,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.86B — owner-operated",,,
106338,MITCHELL CAPITAL MANAGEMENT CO,9924,institution,0.86,7,7,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.86B — owner-operated",,,
106920,"MOODY ALDRICH PARTNERS, LLC",5148,institution,0.86,7,7,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.86B — owner-operated",,,
106942,PORTFOLIO STRATEGIES INC NY,4344,institution,0.86,12,12,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.86B — owner-operated",,,
114637,GOODMAN FINANCIAL CORPORATION,6397,institution,0.86,6,6,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.86B — owner-operated",,,
115220,PRESCOTT GROUP CAPITAL MANAGEMENT L.L.C.,7876,institution,0.86,1,1,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.86B — owner-operated",,,
120952,"SCHNIEDERS CAPITAL MANAGEMENT, LLC.",2264,institution,0.86,4,4,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.86B — owner-operated",,,
147642,"JACKSON WEALTH MANAGEMENT, LLC",197,institution,0.86,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.86B — owner-operated",,,
169588,OLIVER LUXXE ASSETS LLC,9253,institution,0.86,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.86B — owner-operated",,,
170909,"OMNIA FAMILY WEALTH, LLC",7663,institution,0.86,4,4,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.86B — owner-operated",,,
104655,JLB & ASSOCIATES INC,2233,institution,0.85,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.85B — owner-operated",,,
104662,DILLON & ASSOCIATES INC,2237,institution,0.85,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.85B — owner-operated",,,
106063,LIBERTY CAPITAL MANAGEMENT INC,9248,institution,0.85,1,1,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.85B — owner-operated",,,
106923,HARTLINE INVESTMENT CORPORATION,10482,institution,0.85,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.85B — owner-operated",,,
108369,"THOMAS J. HERZFELD ADVISORS, INC.",1709,institution,0.85,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.85B — owner-operated",,,
108669,"SPECTRUM INVESTMENT ADVISORS, INC.",3716,institution,0.85,5,5,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.85B — owner-operated",,,
109792,"ROBERTS, GLORE & CO.",113,institution,0.85,4,4,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.85B — owner-operated",,,
121492,"THE FAIRMAN GROUP, LLC",7847,institution,0.85,4,4,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.85B — owner-operated",,,
134184,"BLUE BELL PRIVATE WEALTH MANAGEMENT, LLC",7861,institution,0.85,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.85B — owner-operated",,,
135303,"WARNER FINANCIAL, INC",2204,institution,0.85,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.85B — owner-operated",,,
285985,MAYTECH GLOBAL INVESTMENTS,5650,institution,0.85,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.85B — owner-operated",,,
310147,"HH CAPITAL MANAGEMENT, INC.",7674,institution,0.85,1,1,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.85B — owner-operated",,,
312432,HARBOR ADVISORS,4930,institution,0.85,1,1,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.85B — owner-operated",,,
106321,AMI INVESTMENT MANAGEMENT INC,3588,institution,0.84,4,4,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.84B — owner-operated",,,
120573,ADAMS ASSET ADVISORS LLC,4909,institution,0.84,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.84B — owner-operated",,,
143519,SATOVSKY ASSET MANAGEMENT LLC,9842,institution,0.84,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.84B — owner-operated",,,
148216,"PEDDOCK CAPITAL ADVISORS, LLC",2926,institution,0.84,5,5,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.84B — owner-operated",,,
154927,LEGACY FINANCIAL GROUP,9209,institution,0.84,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.84B — owner-operated",,,
289889,BRIO FINANCIAL GROUP,9917,institution,0.84,1,1,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.84B — owner-operated",,,
310106,INTEGRATED QUANTITATIVE INVESTMENTS LLC,5628,institution,0.84,5,5,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.84B — owner-operated",,,
108326,LYNCH & ASSOCIATES,11243,institution,0.83,6,6,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.83B — owner-operated",,,
122866,"MPS-LORIA FINANCIAL PLANNERS,LLC",5708,institution,0.83,4,4,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.83B — owner-operated",,,
125882,STRATEGIC WEALTH MANAGEMENT GROUP,3013,institution,0.83,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.83B — owner-operated",,,
138175,"MALTESE CAPITAL MANAGEMENT, LLC",6315,institution,0.83,8,8,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.83B — owner-operated",,,
142380,"EDGE WEALTH MANAGEMENT, LLC",5642,institution,0.83,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.83B — owner-operated",,,
310277,"CHILDRESS CAPITAL ADVISORS, LLC",216,institution,0.83,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.83B — owner-operated",,,
323461,"CHANNEL WEALTH, LLC",814,institution,0.83,6,6,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.83B — owner-operated",,,
327434,"FOGUTH WEALTH MANAGEMENT, LLC.",1668,institution,0.83,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.83B — owner-operated",,,
108067,MCLEAN ASSET MANAGEMENT CORP.,8488,institution,0.82,6,6,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.82B — owner-operated",,,
108341,"A. N. CULBERTSON & COMPANY, INC.",10544,institution,0.82,7,7,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.82B — owner-operated",,,
112326,"SOUTH STREET ADVISORS, LLC",5102,institution,0.82,4,4,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.82B — owner-operated",,,
116891,"LEONARD RICKEY INVESTMENT ADVISORS, P.L.L.C.",6416,institution,0.82,4,4,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.82B — owner-operated",,,
137283,"PYA WALTMAN CAPITAL, LLC",1671,institution,0.82,7,7,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.82B — owner-operated",,,
150460,THREE BRIDGE WEALTH ADVISORS,10575,institution,0.82,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.82B — owner-operated",,,
172688,"L2 ASSET MANAGEMENT, LLC",318,institution,0.82,6,6,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.82B — owner-operated",,,
287487,BRICKLEY WEALTH MANAGEMENT,9300,institution,0.82,3,3,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.82B — owner-operated",,,
296271,MCGUIRE WEALTH MANAGEMENT,4983,institution,0.82,1,1,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.82B — owner-operated",,,
113844,STRATEGIC PLANNING GROUP,286,institution,0.81,2,2,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.81B — owner-operated",,,
115489,"BCS WEALTH MANAGEMENT, LLC",2987,institution,0.81,10,10,0,0,INDIVIDUAL_ONLY_SMALL,SKIP,"Only individuals, AUM $0.81B — owner-operated",,,
