filer_cik,filer_name,filing_count,targets,latest_filing,earliest_filing,last_form_type,auto_classification,manual_classification,existing_entity_id,action,notes
1989492,"IAF, LLC",1,1,2023-12-20,2023-12-20,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1677513,Broadrick Dale,1,1,2022-04-14,2022-04-14,SC 13G,INSTITUTION,INDIVIDUAL,,,
1958484,Tiedemann Michael,1,1,2023-01-13,2023-01-13,SC 13D,INSTITUTION,INDIVIDUAL,,,
1750383,Act III Holdings LLC,1,1,2023-04-20,2023-04-20,SC 13D/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1394239,Tang Jing Rong,1,1,2022-02-11,2022-02-11,SC 13G/A,INSTITUTION,INDIVIDUAL,,,
1304020,Sims Andrew,1,1,2022-01-11,2022-01-11,SC 13D/A,INSTITUTION,INDIVIDUAL,,,
1809109,Colquhoun James,1,1,2022-05-25,2022-05-25,SC 13D,INSTITUTION,INDIVIDUAL,,,
1865468,"Kairous Acquisition Corp. Ltd  (KACL, KACLR, KACLU, KACLW)",1,1,2024-02-13,2024-02-13,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
1884552,AXA IM Prime Impact Master Fund I SCA SICAV-RAIF,1,1,2023-02-14,2023-02-14,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as hedge_fund","auto-classified, single-filing filer, low priority"
2042043,SP IKT Holdings LLC,1,1,2024-10-28,2024-10-28,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1734916,"Alta Fox Opportunities Fund, LP",1,1,2023-03-21,2023-03-21,SC 13D/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1957307,"Avista Capital Managing Member V, LLC",1,1,2024-07-02,2024-07-02,SC 13D/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1462056,Kwok Hang Ng,1,1,2024-02-14,2024-02-14,SC 13G/A,INSTITUTION,INDIVIDUAL,,,
1903360,Wellington Biomedical Innovation Master Investors (Cayman) II L.P.,1,1,2024-09-20,2024-09-20,SC 13G,INSTITUTION,MERGE,REPLACE_WITH_WELLINGTON_MANAGEMENT_EID,add CIK identifier to Wellington Management,Confirmed Wellington Management entity
1063732,TOGHRAIE JEFF,1,1,2023-10-27,2023-10-27,SC 13D/A,INSTITUTION,INDIVIDUAL,,,
1167757,HARDIE STEVEN,1,1,2022-06-21,2022-06-21,SC 13D,INSTITUTION,INDIVIDUAL,,,
1168696,REGAL ENTERTAINMENT GROUP,1,1,2022-12-30,2022-12-30,SC 13D/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
1851961,"Concord Acquisition Corp III  (GCTS, GCTS-WT)",1,1,2024-02-13,2024-02-13,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
1564590,Derek Jantz,1,1,2022-02-10,2022-02-10,SC 13G/A,INSTITUTION,INDIVIDUAL,,,
1280467,A WILHELMSEN A S,1,1,2023-02-14,2023-02-14,SC 13G/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1525674,"Northern Light Venture Fund III, L.P.",1,1,2023-02-13,2023-02-13,SC 13G/A,LIKELY_INDIVIDUAL,NEW_ENTITY,,"create entity, classify as venture_capital","auto-classified, single-filing filer, low priority"
1606909,Pangaea Logistics Solutions Ltd.,1,1,2023-04-06,2023-04-06,SC 13D/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
1569175,Tiger Eye Capital LLC,1,1,2022-02-15,2022-02-15,SC 13G/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1829126,William H. Milmoe,1,1,2024-02-14,2024-02-14,SC 13G,INSTITUTION,INDIVIDUAL,,,
1885998,"Roth CH Acquisition V Co.  (ROCL, ROCLU, ROCLW)",1,1,2024-02-13,2024-02-13,SC 13G,LIKELY_INDIVIDUAL,INDIVIDUAL,,,
1202102,SCANGOS GEORGE A,1,1,2022-02-14,2022-02-14,SC 13G/A,INSTITUTION,INDIVIDUAL,,,
1094792,John T. McDonald,1,1,2022-10-21,2022-10-21,SC 13D/A,INSTITUTION,INDIVIDUAL,,,
1865861,"Cactus Acquisition Corp. 1 Ltd  (CCTS, CCTSU, CCTSW)",1,1,2024-02-13,2024-02-13,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
1971269,TEKHILL USA LLC,1,1,2024-12-17,2024-12-17,SC 13D/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1998254,Li Yifan,1,1,2024-02-07,2024-02-07,SC 13G,INSTITUTION,INDIVIDUAL,,,
1814880,Severgnini Achille G.,1,1,2024-07-29,2024-07-29,SC 13D/A,INSTITUTION,INDIVIDUAL,,,
1426890,Yu Peter,1,1,2024-11-04,2024-11-04,SC 13G,INSTITUTION,INDIVIDUAL,,,
1809320,Estate of Mark L. Butler,1,1,2022-11-17,2022-11-17,SC 13G/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1564590,"Greenhill Capital Partners III, L.P.",1,1,2022-02-14,2022-02-14,SC 13G,LIKELY_INDIVIDUAL,INDIVIDUAL,,,
1246514,WILLIAMS RANDA DUNCAN,1,1,2023-04-14,2023-04-14,SC 13D/A,INSTITUTION,INDIVIDUAL,,,
1734819,"U.S. Venture Partners XII, L.P.",1,1,2022-01-27,2022-01-27,SC 13D,LIKELY_INDIVIDUAL,NEW_ENTITY,,"create entity, classify as venture_capital","auto-classified, single-filing filer, low priority"
1788348,Brookfield Infrastructure Corp,1,1,2023-10-02,2023-10-02,SC 13D/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
1931399,"Group of Trophy, LLC",1,1,2022-06-15,2022-06-15,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
2039251,"Alliance Ventures, B.V.",1,1,2024-11-04,2024-11-04,SC 13D,LIKELY_INDIVIDUAL,NEW_ENTITY,,"create entity, classify as venture_capital","auto-classified, single-filing filer, low priority"
1014108,S. Robson Walton,1,1,2022-02-10,2022-02-10,SC 13G,INSTITUTION,INDIVIDUAL,,,
1937891,"AlphaVest Acquisition Corp.  (ATMV, ATMVR, ATMVU)",1,1,2024-11-14,2024-11-14,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
1923620,Loewenstein David A.,1,1,2022-04-21,2022-04-21,SC 13G,INSTITUTION,INDIVIDUAL,,,
2002621,Sapir LLC,1,1,2023-11-29,2023-11-29,SC 13D,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1501756,"Adverum Biotechnologies, Inc.",1,1,2022-02-11,2022-02-11,SC 13G/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
1912044,LAV Regulus Ltd,1,1,2022-02-17,2022-02-17,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
1618360,"Sessa Capital (Master), L.P.",1,1,2023-06-08,2023-06-08,SC 13D/A,LIKELY_INDIVIDUAL,NEW_ENTITY,,"create entity, classify as hedge_fund","auto-classified, single-filing filer, low priority"
1879016,Ivanhoe Electric Inc.,1,1,2024-02-14,2024-02-14,SC 13G/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
1844724,"BHP Capital NY, Inc.",1,1,2022-06-23,2022-06-23,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
1665930,Lawson Jeff,1,1,2024-02-14,2024-02-14,SC 13G/A,INSTITUTION,INDIVIDUAL,,,
2024273,Alma Consulting & Investments S.L.,1,1,2024-05-28,2024-05-28,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
2007510,"LCGP3 Pro Makeup, L.P.",1,1,2024-11-18,2024-11-18,SC 13G/A,LIKELY_INDIVIDUAL,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1841902,Riverwood Capital GP II Ltd.,1,1,2022-03-21,2022-03-21,SC 13D,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
1419502,McBey Robert G,1,1,2024-04-24,2024-04-24,SC 13D,INSTITUTION,INDIVIDUAL,,,
1829124,CapitalG 2014 LP,1,1,2022-02-14,2022-02-14,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1477326,"JEC II Associates, LLC",1,1,2024-08-27,2024-08-27,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1918381,"Colt Ventures, Ltd.",1,1,2022-03-18,2022-03-18,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as venture_capital","auto-classified, single-filing filer, low priority"
1446847,IRONWOOD PHARMACEUTICALS INC,1,1,2023-07-07,2023-07-07,SC 13D,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
1484612,"Outset Medical, Inc.",1,1,2024-09-10,2024-09-10,SC 13G/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
1182473,ROSEN TERRY J,1,1,2024-12-17,2024-12-17,SC 13D/A,INSTITUTION,INDIVIDUAL,,,
1991125,Ed Hallen,1,1,2024-02-13,2024-02-13,SC 13G,INSTITUTION,INDIVIDUAL,,,
1827515,Hendricks Factual Media LLC,1,1,2023-10-25,2023-10-25,SC 13D/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1843126,"Foresight Sponsor Group, LLC",1,1,2022-01-18,2022-01-18,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
1710637,Zambon SpA,1,1,2024-02-14,2024-02-14,SC 13G/A,INSTITUTION,INDIVIDUAL,,,
1822257,CMLS Holdings LLC,1,1,2024-05-31,2024-05-31,SC 13D/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1124460,EDENS WESLEY R,1,1,2023-05-22,2023-05-22,SC 13D/A,INSTITUTION,INDIVIDUAL,,,
1832823,Lonsdale Joe,1,1,2023-02-08,2023-02-08,SC 13G,INSTITUTION,INDIVIDUAL,,,
1930147,"Sound Point Meridian Capital, Inc.",1,1,2024-07-03,2024-07-03,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
898432,Scott Greenberg,1,1,2023-02-15,2023-02-15,SC 13G/A,INSTITUTION,INDIVIDUAL,,,
1845025,Kling Tyler Hayden,1,1,2022-06-16,2022-06-16,SC 13D,INSTITUTION,INDIVIDUAL,,,
1822792,Goldenbridge Acquisition Ltd,1,1,2022-02-14,2022-02-14,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
1930886,Protiva Brian,1,1,2022-07-20,2022-07-20,SC 13D,INSTITUTION,INDIVIDUAL,,,
1455931,Old Republic International Corporation Employees Savings and Stock Ownership Plan.,1,1,2022-02-15,2022-02-15,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1953093,"Commander Aggregator, LP",1,1,2022-11-14,2022-11-14,SC 13D,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
2013218,"Alphabeta AI Multi Strategy, LP",1,1,2024-03-05,2024-03-05,SC 13D,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1993856,DiMaio John Michael,1,1,2023-09-21,2023-09-21,SC 13G,INSTITUTION,INDIVIDUAL,,,
1833678,Zage George Raymond III,1,1,2023-09-26,2023-09-26,SC 13D/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1112278,"CVF, LLC",1,1,2024-02-14,2024-02-14,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
860489,"CENTRAL & EASTERN EUROPE FUND, INC.",1,1,2024-02-13,2024-02-13,SC 13G,LIKELY_INDIVIDUAL,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
1096906,Ocho Investments LLC,1,1,2024-10-16,2024-10-16,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1512743,"Lightyear Fund III, L.P.",1,1,2024-11-13,2024-11-13,SC 13G,LIKELY_INDIVIDUAL,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1635650,Green Plains Partners LP,1,1,2023-05-04,2023-05-04,SC 13D/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
2043590,Freedman Joseph S.,1,1,2024-11-07,2024-11-07,SC 13D,INSTITUTION,INDIVIDUAL,,,
2017197,Reignwood International Investment (Group) Co Ltd,1,1,2024-03-27,2024-03-27,SC 13G/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
1982492,Albion River Management LLC,1,1,2024-01-30,2024-01-30,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
898432,Tushar Patel,1,1,2024-05-13,2024-05-13,SC 13D/A,INSTITUTION,INDIVIDUAL,,,
1008090,LAUDER AERIN,1,1,2024-12-10,2024-12-10,SC 13D/A,INSTITUTION,INDIVIDUAL,,,
882152,"BLACKROCK MUNIYIELD CALIFORNIA FUND, INC.",1,1,2022-05-10,2022-05-10,SC 13G,LIKELY_INDIVIDUAL,MERGE,REPLACE_WITH_BLACKROCK_EID,add CIK identifier to BlackRock,Confirmed BlackRock entity
1179700,AFFUSO ANTHONY,1,1,2022-08-29,2022-08-29,SC 13G/A,INSTITUTION,INDIVIDUAL,,,
1853112,Genesis Unicorn Capital Corp.,1,1,2023-02-14,2023-02-14,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
1592843,"Lux Capital Management, LLC",1,1,2023-02-14,2023-02-14,SC 13G/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1944212,"DT Cloud Acquisition Corp  (DYCQ, DYCQR, DYCQU)",1,1,2024-11-14,2024-11-14,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
2004751,Strahan Gary Eugene,1,1,2023-12-22,2023-12-22,SC 13D,INSTITUTION,INDIVIDUAL,,,
1386560,"Eureka Therapeutics, Inc.",1,1,2023-10-30,2023-10-30,SC 13D,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
1639907,Norfield Capital LLC,1,1,2022-11-25,2022-11-25,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1837162,Willner Morris,1,1,2024-03-01,2024-03-01,SC 13D/A,INSTITUTION,INDIVIDUAL,,,
1455930,"Home Bancorp, Inc. Employee Stock Ownership Plan",1,1,2024-02-14,2024-02-14,SC 13G/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
1281933,BRATTON DOUGLAS K,1,1,2022-02-11,2022-02-11,SC 13G/A,INSTITUTION,INDIVIDUAL,,,
1692648,"Riverstone VI Centennial QB Holdings, L.P.",1,1,2022-03-11,2022-03-11,SC 13D/A,LIKELY_INDIVIDUAL,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1887435,TomEnterprise AB,1,1,2023-06-27,2023-06-27,SC 13G/A,INSTITUTION,INDIVIDUAL,,,
2005915,Wu Yi,1,1,2024-01-08,2024-01-08,SC 13D,INSTITUTION,INDIVIDUAL,,,
884216,"BLACKROCK MUNIYIELD NEW JERSEY FUND, INC.",1,1,2022-05-10,2022-05-10,SC 13G/A,LIKELY_INDIVIDUAL,MERGE,REPLACE_WITH_BLACKROCK_EID,add CIK identifier to BlackRock,Confirmed BlackRock entity
1214344,BERKOWITZ BRUCE R,1,1,2022-05-06,2022-05-06,SC 13D/A,INSTITUTION,INDIVIDUAL,,,
1424204,Stansky Michael P,1,1,2023-08-22,2023-08-22,SC 13G,INSTITUTION,INDIVIDUAL,,,
1099910,Noam Nakash,1,1,2023-10-30,2023-10-30,SC 13D,INSTITUTION,INDIVIDUAL,,,
72331,NORDSON CORP,1,1,2024-05-30,2024-05-30,SC 13D,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
1637606,Arq Ltd,1,1,2023-03-13,2023-03-13,SC 13D/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
1358762,REATA PHARMACEUTICALS INC,1,1,2023-09-28,2023-09-28,SC 13D/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
1432537,HARVEY OPERATING & PRODUCTION CO,1,1,2022-03-21,2022-03-21,SC 13D/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1687026,Chau Hoi Shuen Solina Holly,1,1,2024-02-12,2024-02-12,SC 13G/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1707512,Teng Whei-Lan,1,1,2023-02-10,2023-02-10,SC 13G/A,INSTITUTION,INDIVIDUAL,,,
1815418,NFE SMRS Holdings LLC,1,1,2022-04-21,2022-04-21,SC 13D/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1852329,CK Amarillo LP,1,1,2024-07-02,2024-07-02,SC 13D/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
1856995,"Mountain & Co. I Acquisition Corp.  (MCAA, MCAAU, MCAAW)",1,1,2024-02-13,2024-02-13,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
1868835,Goldman Amir,1,1,2022-11-21,2022-11-21,SC 13D/A,INSTITUTION,INDIVIDUAL,,,
1803051,Silva Manzano Daniel Adriano,1,1,2022-02-11,2022-02-11,SC 13G/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as wealth_management","auto-classified, single-filing filer, low priority"
2044272,Max Alan Hale Family Irrevocable Trust u/a/d 6/1/2011,1,1,2024-11-14,2024-11-14,SC 13G,INSTITUTION,NEW_ENTITY,,"create entity, classify as active","auto-classified, single-filing filer, low priority"
2042665,Pang Shengdong,1,1,2024-10-29,2024-10-29,SC 13G,INSTITUTION,INDIVIDUAL,,,
1226883,MAINFIELD ENTERPRISES INC,1,1,2022-01-11,2022-01-11,SC 13G/A,INSTITUTION,NEW_ENTITY,,"create entity, classify as strategic","auto-classified, single-filing filer, low priority"
