crd,firm_name,legal_name,city,state,aum_billions,name_match_score,flag
129776,"NELSON CAPITAL MANAGEMENT, LLC","NELSON CAPITAL MANAGEMENT, LLC",MENLO PARK,CA,0.81,100,MINOR_VARIANT
141201,"HENRICKSON NAUTA WEALTH ADVISORS, INC.","HENRICKSON NAUTA WEALTH ADVISORS, INC.",BELMONT,MI,0.81,100,MINOR_VARIANT
150138,"CMH WEALTH MANAGEMENT, LLC","CMH WEALTH MANAGEMENT, LLC",PORTSMOUTH,NH,0.81,100,MINOR_VARIANT
154839,ELWOOD & GOETZ,"ELWOOD & GOETZ WEALTH ADVISORY GROUP, LLC",ATHENS,GA,0.81,51,DBA_MISMATCH
155270,"THE ADVOCATE GROUP, LLC","THE ADVOCATE GROUP, LLC",MINNETONKA,MN,0.81,100,MINOR_VARIANT
155629,"JT STRATFORD, LLC","JT STRATFORD, LLC",GAINESVILLE,GA,0.81,100,MINOR_VARIANT
165067,"BROAD RUN INVESTMENT MANAGEMENT, LLC","BROAD RUN INVESTMENT MANAGEMENT, LLC",ARLINGTON,VA,0.81,100,MINOR_VARIANT
167151,CONCENTRUM WEALTH MANAGEMENT,"CONCENTRUM WEALTH MANAGEMENT, INC.",SAN JOSE,CA,0.81,90,MINOR_VARIANT
168495,"FLAHARTY ASSET MANAGEMENT, LLC","FLAHARTY ASSET MANAGEMENT, LLC",CLEARWATER,FL,0.81,100,MINOR_VARIANT
171102,"THE MAGNOLIA GROUP, LLC","THE MAGNOLIA GROUP, LLC",OMAHA,NE,0.81,100,MINOR_VARIANT
174119,LEAR INVESTMENT MANAGEMENT,"FWL INVESTMENT MANAGEMENT, LLC",DALLAS,TX,0.81,82,MINOR_VARIANT
283605,"SUNBURST FINANCIAL GROUP, LLC","SUNBURST FINANCIAL GROUP, LLC",VESTAVIA HILLS,AL,0.81,100,MINOR_VARIANT
286007,ROUND ROCK ADVISORS LLC,ROUND ROCK ADVISORS LLC,WILTON,CT,0.81,100,MINOR_VARIANT
290110,"THE ADVISORY RESOURCE GROUP, LLC","THE ADVISORY RESOURCE GROUP, LLC",TULSA,OK,0.81,100,MINOR_VARIANT
312788,"AFFINITY ASSET ADVISORS, LLC","AFFINITY ASSET ADVISORS, LLC",NEW YORK,NY,0.81,100,MINOR_VARIANT
18266,CULLEN INVESTMENT GROUP,"CULLEN INVESTMENT GROUP, LTD.",LAFAYETTE,LA,0.8,88,MINOR_VARIANT
106696,ROOF EIDAM MAYCOCK PERALTA LLC,ROOF EIDAM MAYCOCK PERALTA LLC,SAN FRANCISCO,CA,0.8,100,MINOR_VARIANT
107502,THE CYPRESS FUNDS LLC,THE CYPRESS FUNDS LLC,LOS ANGELES,CA,0.8,100,MINOR_VARIANT
107562,FAGAN ASSOCIATES INC,FAGAN ASSOCIATES INC,TROY,NY,0.8,100,MINOR_VARIANT
117040,"FREEGULLIVER, LLC","FREEGULLIVER, L.L.C.",NEW ORLEANS,LA,0.8,92,MINOR_VARIANT
124513,OPALEYE MANAGEMENT INC.,OPALEYE MANAGEMENT INC.,BOSTON,MA,0.8,100,MINOR_VARIANT
154311,"MCNAMARA FINANCIAL SERVICES, INC.","MCNAMARA FINANCIAL SERVICES, INC.",MARSHFIELD,MA,0.8,100,MINOR_VARIANT
165237,"TEAMWORK FINANCIAL ADVISORS, LLC","TEAMWORK FINANCIAL ADVISORS, LLC",SAN ANTONIO,TX,0.8,100,MINOR_VARIANT
173563,BENTOAK CAPITAL,"GARRETT WEALTH ADVISORY GROUP, LLC",WEATHERFORD,TX,0.8,29,DBA_MISMATCH
173822,"COYLE CAPITAL, LLC","B&D WHITE CAPITAL COMPANY, LLC",LAKEWAY,TX,0.8,62,DBA_MISMATCH
286388,"PARISI GRAY WEALTH MANAGEMENT, LLC","PARISI GRAY WEALTH MANAGEMENT, LLC",MENDHAM,NJ,0.8,100,MINOR_VARIANT
104701,PJS INVESTMENT MANAGEMENT,"P. J. SCHMIDT INVESTMENT MANAGEMENT, INC",CEDARBURG,WI,0.79,74,DBA_MISMATCH
135470,PHOCAS FINANCIAL CORPORATION,PHOCAS FINANCIAL CORPORATION,ALAMEDA,CA,0.79,100,MINOR_VARIANT
135496,SUMMIT CREEK ADVISORS,"SUMMIT CREEK ADVISORS, LLC",MINNEAPOLIS,MN,0.79,89,MINOR_VARIANT
164957,"WEALTHSTAR ADVISORS, LLC","WEALTHSTAR ADVISORS, LLC",PLANO,TX,0.79,100,MINOR_VARIANT
168057,"INSIGHT ADVISORS, LLC","INSIGHT ADVISORS, LLC",NEWTOWN,PA,0.79,100,MINOR_VARIANT
309790,"WEALTH MANAGEMENT PARTNERS, LLC","WEALTH MANAGEMENT PARTNERS, LLC",TUCSON,AZ,0.79,100,MINOR_VARIANT
310839,JOHNSON BIXBY,"JOHNSON BIXBY & ASSOCIATES, LLC",VANCOUVER,WA,0.79,59,DBA_MISMATCH
105885,EQUINOX PARTNERS INVESTMENT MANAGEMENT LLC,EQUINOX PARTNERS INVESTMENT MANAGEMENT LLC,STAMFORD,CT,0.78,100,MINOR_VARIANT
107227,WHELAN FINANCIAL,WHELAN FINANCIAL,FRESNO,CA,0.78,100,MINOR_VARIANT
111257,NORTH POINT PORTFOLIO MANAGERS CORPORATION,NORTH POINT PORTFOLIO MANAGERS CORPORATION,ORANGE VILLAGE,OH,0.78,100,MINOR_VARIANT
132058,"CRANBROOK WEALTH MANAGEMENT, LLC","CRANBROOK WEALTH MANAGEMENT, LLC",BLOOMFIELD HILLS,MI,0.78,100,MINOR_VARIANT
132737,LIPE & DALTON INVESTMENT COUNSEL,"LIPE & DALTON,INC.",SYRACUSE,NY,0.78,60,DBA_MISMATCH
158338,MRAZ AND ASSOCIATES,"MRAZ, AMERINE & ASSOCIATES, INC.",MODESTO,CA,0.78,71,DBA_MISMATCH
311142,"THE MILLSTONE EVANS GROUP, LLC","THE MILLSTONE EVANS GROUP, LLC",BOULDER,CO,0.78,100,MINOR_VARIANT
282399,MOERUS CAPITAL MANAGEMENT LLC,MOERUS CAPITAL MANAGEMENT LLC,NEW YORK,NY,0.78,100,MINOR_VARIANT
110216,MERIDIAN INVESTMENT ADVISORS,MERIDIAN MANAGEMENT CO,LITTLE ROCK,AR,0.77,68,DBA_MISMATCH
114465,"FRANKLIN, PARLAPIANO, TURNER & WELCH LLC","FRANKLIN, PARLAPIANO, TURNER & WELCH LLC",HOUSTON,TX,0.77,100,MINOR_VARIANT
117410,CARSON ADVISORY GROUP,"CARSON ADVISORY, INC.",ATHENS,GA,0.77,76,DBA_MISMATCH
133941,SHAH CAPITAL MANAGEMENT,"SHAH CAPITAL MANAGEMENT, INC",RALEIGH,NC,0.77,90,MINOR_VARIANT
152339,"ASSET ALLOCATION STRATEGIES, LLC","ASSET ALLOCATION STRATEGIES, LLC",FARMINGTON,MI,0.77,100,MINOR_VARIANT
152689,"FLYNN ZITO CAPITAL MANAGEMENT, LLC","FLYNN ZITO CAPITAL MANAGEMENT, LLC",GARDEN CITY,NY,0.77,100,MINOR_VARIANT
157095,MILL ROAD CAPITAL,MILL ROAD CAPITAL MANAGEMENT LLC,GREENWICH,CT,0.77,69,DBA_MISMATCH
167801,WATERFRONT CAPITAL PARTNERS LLC,WATERFRONT CAPITAL PARTNERS LLC,NEW YORK,NY,0.77,100,MINOR_VARIANT
175299,"INTEGRATED INVESTMENT CONSULTANTS, LLC","INTEGRATED INVESTMENT CONSULTANTS, LLC",BLOOMFIELD HILLS,MI,0.77,100,MINOR_VARIANT
288256,COMPASS ADVISORS,COMPASS ADVISORY GROUP LLC,MELVILLE,NY,0.77,71,DBA_MISMATCH
296985,CENTURA WEALTH ADVISORY,"CCG WEALTH MANAGEMENT, LLC",SAN DIEGO,CA,0.77,49,DBA_MISMATCH
110493,MOLLER WEALTH PARTNERS,"MOLLER WEALTH PARTNERS, INC.",NORTHFIELD,IL,0.76,88,MINOR_VARIANT
149522,"HI-LINE CAPITAL MANAGEMENT, LLC","HI-LINE CAPITAL MANAGEMENT, LLC",WATERTOWN,SD,0.76,100,MINOR_VARIANT
288705,WELLFULL,"BERNARDO WEALTH PLANNING, LLC",HARLEYSVILLE,PA,0.76,27,DBA_MISMATCH
305135,CFM WEALTH PARTNERS LLC,CFM WEALTH PARTNERS LLC,AUSTIN,TX,0.76,100,MINOR_VARIANT
315106,STRONG TOWER ADVISORY SERVICES,STRONG TOWER ADVISORY SERVICES LLC,MINNEAPOLIS,MN,0.76,94,MINOR_VARIANT
158448,"FRESHFORD CAPITAL MANAGEMENT, LLC","FRESHFORD CAPITAL MANAGEMENT, LLC",HARRISON,NY,0.76,100,MINOR_VARIANT
108228,OLD PORT ADVISORS,"OLD PORT ADVISORS, INC",PORTLAND,ME,0.75,87,MINOR_VARIANT
132136,CURRAN WEALTH MANAGEMENT,"CIM, LLC",ALBANY,NY,0.75,25,DBA_MISMATCH
147910,"EAST COAST ASSET MANAGEMENT, LLC","EAST COAST ASSET MANAGEMENT, LLC",ESSEX,MA,0.75,100,MINOR_VARIANT
152695,"BALLAST, INC.","BALLAST, INC.",LEXINGTON,KY,0.75,100,MINOR_VARIANT
110209,BAYSHORE CAPITAL,"BAYSHORE CAPITAL ADVISORS, LLC",TAMPA,FL,0.74,70,DBA_MISMATCH
119859,"ADVANCED ASSET MANAGEMENT ADVISORS, INC.","ADVANCED ASSET MANAGEMENT ADVISORS, INC.",DUBLIN,OH,0.74,100,MINOR_VARIANT
147351,"ARQ WEALTH ADVISORS, LLC","ARQ WEALTH ADVISORS, LLC",SCOTTSDALE,AZ,0.74,100,MINOR_VARIANT
149683,ADAMS ASHBY FINANCIAL ADVISORS,"AF ADVISORS, INC.",SACRAMENTO,CA,0.74,60,DBA_MISMATCH
156660,MOUNTAIN CAPITAL INVESTMENT ADVISORS INC,MOUNTAIN CAPITAL INVESTMENT ADVISORS INC,WESTMINSTER,CO,0.74,100,MINOR_VARIANT
165823,"AM INVESTMENT STRATEGIES, LLC","AM INVESTMENT STRATEGIES, LLC",CHATTANOOGA,TN,0.74,100,MINOR_VARIANT
168912,"GRADIENT CAPITAL ADVISORS, LLC","GRADIENT CAPITAL ADVISORS, LLC",SAN DIEGO,CA,0.74,100,MINOR_VARIANT
293514,"BRIDGEWEALTH ADVISORY GROUP, LLC","BRIDGEWEALTH ADVISORY GROUP, LLC",FRESNO,CA,0.74,100,MINOR_VARIANT
299965,"OPTAS, LLC","OPTAS, LLC",DRIPPING SPRINGS,TX,0.74,100,MINOR_VARIANT
105818,TORRAY INVESTMENT PARTNERS LLC,TORRAY INVESTMENT PARTNERS LLC,BETHESDA,MD,0.73,100,MINOR_VARIANT
108620,DROMS STRAUSS WEALTH MANAGEMENT,"DROMS STRAUSS ADVISORS, INC.",ST. LOUIS,MO,0.73,51,DBA_MISMATCH
108964,"KAYDAN WEALTH MANAGEMENT, INC.","KAYDAN WEALTH MANAGEMENT, INC.",FENTON,MI,0.73,100,MINOR_VARIANT
111268,"TILLER PRIVATE WEALTH, INC.","TILLER PRIVATE WEALTH, INC.",BETHLEHEM,PA,0.73,100,MINOR_VARIANT
119919,"NAVALIGN, LLC","NAVALIGN, LLC",ENCINO,CA,0.73,100,MINOR_VARIANT
131212,"PIER CAPITAL, LLC","PIER CAPITAL, LLC",STAMFORD,CT,0.73,100,MINOR_VARIANT
145026,"SAWYER FALDUTO ASSET MANAGEMENT, LLC","SFAM, LLC",ELMHURST,IL,0.73,31,DBA_MISMATCH
160109,WALKNER CONDON FINANCIAL ADVISORS LLC,WALKNER CONDON FINANCIAL ADVISORS LLC,MADISON,WI,0.73,100,MINOR_VARIANT
104771,RBF WEALTH ADVISORS,ROMAN BUTLER FULLERTON & CO,ST. LOUIS,MO,0.72,22,DBA_MISMATCH
108994,CHESAPEAKE ASSET MANAGEMENT LLC,CHESAPEAKE ASSET MANAGEMENT LLC,NEW YORK,NY,0.72,100,MINOR_VARIANT
126983,"NET WORTH ADVISORY GROUP, LLC","NET WORTH ADVISORY GROUP, LLC",SANDY,UT,0.72,100,MINOR_VARIANT
131183,"SKYLANDS CAPITAL, LLC","SKYLANDS CAPITAL, LLC",MILWAUKEE,WI,0.72,100,MINOR_VARIANT
154503,"INDIE ASSET PARTNERS, LLC","INDIE ASSET PARTNERS, LLC",CARMEL,IN,0.72,100,MINOR_VARIANT
281732,"COMPTON WEALTH ADVISORY GROUP, LLC","COMPTON WEALTH ADVISORY GROUP, LLC",VIRGINIA BEACH,VA,0.72,100,MINOR_VARIANT
291033,EQ WEALTH MANAGEMENT,"EQ, LLC",,,0.72,30,DBA_MISMATCH
296798,NEW WORLD ADVISORS LLC,NEW WORLD ADVISORS LLC,HINGHAM,MA,0.72,100,MINOR_VARIANT
305849,BAILLIE GIFFORD INTERNATIONAL LLC,BAILLIE GIFFORD INTERNATIONAL LLC,NEW YORK,NY,0.72,100,MINOR_VARIANT
106366,FIRESTONE CAPITAL MANAGEMENT INC,FIRESTONE CAPITAL MANAGEMENT INC,SOUTH MIAMI,FL,0.71,100,MINOR_VARIANT
107727,KELMAN LAZAROV INC,KELMAN LAZAROV INC,MEMPHIS,TN,0.71,100,MINOR_VARIANT
111822,FLC CAPITAL ADVISORS,FLC CAPITAL ADVISORS,PALM DESERT,CA,0.71,100,MINOR_VARIANT
122212,"MARKET STREET WEALTH MANAGEMENT ADVISORS, LLC","MARKET STREET WEALTH MANAGEMENT ADVISORS, LLC",INDIANAPOLIS,IN,0.71,100,MINOR_VARIANT
152069,"TOWERCREST CAPITAL MANAGEMENT, LLC","TOWERCREST CAPITAL MANAGEMENT, LLC",NEWTOWN,PA,0.71,100,MINOR_VARIANT
157515,"DUDLEY & SHANLEY, INC.","DUDLEY & SHANLEY, INC.",PALM BEACH,FL,0.71,100,MINOR_VARIANT
297866,VALTINSON BRUNER FINANCIAL PLANNING,VALTINSON BRUNER FINANCIAL PLANNING LLC,NEW BRIGHTON,MN,0.71,95,MINOR_VARIANT
306483,NBC CAPITAL ADVISORS,"BNC WEALTH MANAGEMENT, LLC",BEAVERTON,OR,0.71,26,DBA_MISMATCH
110669,VALICENTI ADVISORY SERVICES INC,VALICENTI ADVISORY SERVICES INC,ELMIRA,NY,0.7,100,MINOR_VARIANT
111768,"BLUME CAPITAL MANAGEMENT, INC.","BLUME CAPITAL MANAGEMENT, INC.",BERKELEY,CA,0.7,100,MINOR_VARIANT
116593,"WINDSOR CAPITAL MANAGEMENT, LLC","WINDSOR CAPITAL MANAGEMENT, LLC",PHOENIX,AZ,0.7,100,MINOR_VARIANT
131200,"APIS CAPITAL ADVISORS, LLC","APIS CAPITAL ADVISORS, LLC",NEW YORK,NY,0.7,100,MINOR_VARIANT
157266,"HARBOUR CAPITAL ADVISORS, LLC","HARBOUR CAPITAL ADVISORS, LLC",TYSONS CORNER,VA,0.7,100,MINOR_VARIANT
305492,IAM ADVISORY LLC,IAM ADVISORY LLC,EASTON,PA,0.7,100,MINOR_VARIANT
305552,"JEPPSON WEALTH MANAGEMENT, LLC","JEPPSON WEALTH MANAGEMENT, LLC",MANHATTAN BEACH,CA,0.7,100,MINOR_VARIANT
104867,ARCADIA INVESTMENT MANAGEMENT CORP,ARCADIA INVESTMENT MANAGEMENT CORP,KALAMAZOO,MI,0.69,100,MINOR_VARIANT
105729,CARLSON INVESTMENTS,DL CARLSON INVESTMENT GROUP INC.,CONCORD,NH,0.69,71,DBA_MISMATCH
137605,"MASTERS CAPITAL MANAGEMENT, L.L.C.","MASTERS CAPITAL MANAGEMENT, L.L.C.",ATLANTA,GA,0.69,100,MINOR_VARIANT
149092,FOX RUN MANAGEMENT LLC,FOX RUN MANAGEMENT LLC,GREENWICH,CT,0.69,100,MINOR_VARIANT
155613,"BLUE EDGE CAPITAL, LLC","BLUE EDGE CAPITAL, LLC",RICHMOND,VA,0.69,100,MINOR_VARIANT
157676,VALUE HOLDINGS MANAGEMENT CO. LLC,VALUE HOLDINGS MANAGEMENT CO. LLC,,,0.69,100,MINOR_VARIANT
167390,"KEENAN CAPITAL, LLC","KEENAN CAPITAL, LLC",BURLINGAME,CA,0.69,100,MINOR_VARIANT
285154,"UNION CAPITAL ASSOCIATES, L.P.","UNION CAPITAL ASSOCIATES, L.P.",GREENWICH,CT,0.69,100,MINOR_VARIANT
337465,"KTF INVESTMENTS, LLC","KTF INVESTMENTS, LLC",SEAL BEACH,CA,0.69,100,MINOR_VARIANT
137980,PRAESIDIUM INVESTMENT MANAGEMENT,"PRAESIDIUM INVESTMENT MANAGEMENT COMPANY, LLC",NEW YORK,NY,0.69,83,MINOR_VARIANT
173008,RV CAPITAL,RV CAPITAL AG,SCHINDELLEGI,,0.69,87,MINOR_VARIANT
104570,"CARDEROCK CAPITAL MANAGEMENT, INC.","CARDEROCK CAPITAL MANAGEMENT, INC.",CHEVY CHASE,MD,0.68,100,MINOR_VARIANT
105278,PROFFITT & GOODSON INC.,PROFFITT & GOODSON INC.,KNOXVILLE,TN,0.68,100,MINOR_VARIANT
109686,SAXON WOODS ADVISORS LLC,SAXON WOODS ADVISORS LLC,PURCHASE,NY,0.68,100,MINOR_VARIANT
111324,VANTAGE WEALTH,VANTAGE WEALTH,PASADENA,CA,0.68,100,MINOR_VARIANT
121088,"NORTHERN FINANCIAL ADVISORS, INC","NORTHERN FINANCIAL ADVISORS, INC.",BLOOMFIELD HILLS,MI,0.68,98,MINOR_VARIANT
144364,"J.P. MARVEL WEALTH MANAGEMENT, INC.","J.P. MARVEL INVESTMENT ADVISORS, INC.",BOSTON,MA,0.68,50,DBA_MISMATCH
147775,"BRASADA CAPITAL MANAGEMENT, LP","BRASADA CAPITAL MANAGEMENT, LP",HOUSTON,TX,0.68,100,MINOR_VARIANT
163137,JB CAPITAL PARTNERS,ALAN W. WEBER,,,0.68,38,DBA_MISMATCH
169470,"CAPITAL PLANNING, LLC","CAPITAL PLANNING, LLC",BELLEVUE,WA,0.68,100,MINOR_VARIANT
310258,"LEVERTY FINANCIAL GROUP, LLC","LEVERTY FINANCIAL GROUP, LLC",HUDSON,WI,0.68,100,MINOR_VARIANT
311767,FRACTAL INVESTMENTS LLC,FRACTAL INVESTMENTS LLC,,,0.68,100,MINOR_VARIANT
159895,NET RETURN ASSET MANAGEMENT LLC,NET RETURN ASSET MANAGEMENT LLC,NEW YORK,NY,0.68,100,MINOR_VARIANT
105550,PIN OAK INVESTMENT ADVISORS INC,PIN OAK INVESTMENT ADVISORS INC,HOUSTON,TX,0.67,100,MINOR_VARIANT
106261,"SMITHBRIDGE ASSET MANAGEMENT, INC.","SMITHBRIDGE ASSET MANAGEMENT, INC.",CHADDS FORD,PA,0.67,100,MINOR_VARIANT
106980,GRANT STREET ASSET MANAGEMENT INC,GRANT STREET ASSET MANAGEMENT INC,CANONSBURG,PA,0.67,100,MINOR_VARIANT
107212,ASPYRE WEALTH PARTNERS,"KOESTEN HIRSCHMANN & CRABTREE, INC.",OVERLAND PARK,KS,0.67,32,DBA_MISMATCH
107565,"NEWMAN DIGNAN & SHEERAR, INC","NEWMAN DIGNAN & SHEERAR, INC",PROVIDENCE,RI,0.67,100,MINOR_VARIANT
108664,STERLING FINANCIAL PLANNING INC,STERLING FINANCIAL PLANNING INC,SPARTA,NJ,0.67,100,MINOR_VARIANT
123971,"ELEVATION WEALTH PARTNERS, LLC","ELEVATION WEALTH PARTNERS, LLC",WALNUT CREEK,CA,0.67,100,MINOR_VARIANT
124018,JVL WEALTH STRATEGIES,"JVL ASSOCIATES, LLC",WYOMING,MI,0.67,35,DBA_MISMATCH
127927,"HOPWOOD FINANCIAL SERVICES, INC.","HOPWOOD FINANCIAL SERVICES, INC.",RESTON,VA,0.67,100,MINOR_VARIANT
132022,IRC WEALTH,INVESTORS RESEARCH CORPORATION,ATLANTA,GA,0.67,30,DBA_MISMATCH
139410,"STONE HOUSE INVESTMENT MANAGEMENT, LLC","STONE HOUSE INVESTMENT MANAGEMENT, LLC",TUNKHANNOCK,PA,0.67,100,MINOR_VARIANT
142265,"WEST FINANCIAL ADVISORS, L.L.C.","WEST FINANCIAL ADVISORS, L.L.C.",DES MOINES,IA,0.67,100,MINOR_VARIANT
168859,PERENNIAL,"PERENNIAL ADVISORS, LLC",NEW YORK,NY,0.67,56,DBA_MISMATCH
108542,"SKBA CAPITAL MANAGEMENT, LLC","SKBA CAPITAL MANAGEMENT, LLC",SAN FRANCISCO,CA,0.66,100,MINOR_VARIANT
110836,EXCALIBUR MANAGEMENT CORP,EXCALIBUR MANAGEMENT CORP,WALTHAM,MA,0.66,100,MINOR_VARIANT
158708,"DILIGENT INVESTORS, LLC","DILIGENT INVESTORS, LLC",REDLANDS,CA,0.66,100,MINOR_VARIANT
299166,"HARRELL INVESTMENT PARTNERS, LLC","HARRELL INVESTMENT PARTNERS, LLC",AUSTIN,TX,0.66,100,MINOR_VARIANT
299704,"OPES WEALTH MANAGEMENT, LLC","OPES WEALTH MANAGEMENT, LLC",MENLO PARK,CA,0.66,100,MINOR_VARIANT
311391,GREENUP STREET WEALTH MANAGEMENT LLC,GREENUP STREET WEALTH MANAGEMENT LLC,OVERLAND PARK,KS,0.66,100,MINOR_VARIANT
130482,WILSEY ASSET MANAGEMENT INCORPORATED,WILSEY ASSET MANAGEMENT INCORPORATED,SAN DIEGO,CA,0.65,100,MINOR_VARIANT
157888,"SOLSTEIN CAPITAL, LLC","SOLSTEIN CAPITAL, LLC",MENLO PARK,CA,0.65,100,MINOR_VARIANT
159294,PACIFIC CAPITAL,"PACIFIC CAPITAL WEALTH ADVISORS, INC.",CORONA,CA,0.65,58,DBA_MISMATCH
169704,"CADENT CAPITAL ADVISORS, LLC","CADENT CAPITAL ADVISORS, LLC",TULSA,OK,0.65,100,MINOR_VARIANT
290262,LORNE STEINBERG WEALTH MANAGEMENT INC.,LORNE STEINBERG WEALTH MANAGEMENT INC.,"MONTREAL, QUEBEC",,0.65,100,MINOR_VARIANT
296475,WEALTHCARE INVESTMENT PARTNERS LLC,WEALTHCARE INVESTMENT PARTNERS LLC,PORTSMOUTH,RI,0.65,100,MINOR_VARIANT
323814,EAGLE WEALTH STRATEGIES,"EAGLE WEALTH STRATEGIES, LLC",MULLICA HILL,NJ,0.65,90,MINOR_VARIANT
323928,BKM WEALTH MANAGEMENT,"BKM WEALTH MANAGEMENT, LLC",BROOKFIELD,WI,0.65,89,MINOR_VARIANT
333032,"LEGACY WEALTH PARTNERS, LLC","LEGACY WEALTH PARTNERS, LLC",LAKEWOOD,CO,0.65,100,MINOR_VARIANT
109114,"SK WEALTH MANAGEMENT, LLC","SK WEALTH MANAGEMENT, LLC",PROVIDENCE,RI,0.64,100,MINOR_VARIANT
109973,MURPHY POHLAD ASSET MANAGEMENT LLC,MURPHY POHLAD ASSET MANAGEMENT LLC,EDEN PRAIRIE,MN,0.64,100,MINOR_VARIANT
114011,COLORADO CAPITAL MANAGEMENT,"COLORADO CAPITAL MANAGEMENT, INC.",BOULDER,CO,0.64,90,MINOR_VARIANT
118412,PHOENIX WEALTH ADVISORS INC.,PHOENIX WEALTH ADVISORS INC.,CHAPEL HILL,NC,0.64,100,MINOR_VARIANT
146220,"TIMBER CREEK CAPITAL MANAGEMENT, LLC","TIMBER CREEK CAPITAL MANAGEMENT, LLC",BOSTON,MA,0.64,100,MINOR_VARIANT
147384,SCHWARZ DYGOS WHEELER INVESTMENT ADVISORS LLC,SCHWARZ DYGOS WHEELER INVESTMENT ADVISORS LLC,MINNEAPOLIS,MN,0.64,100,MINOR_VARIANT
152103,"HOEY INVESTMENTS, INC.","HOEY INVESTMENTS, INC.",COATESVILLE,PA,0.64,100,MINOR_VARIANT
283014,"HILLTOP WEALTH ADVISORS, LLC","HILLTOP WEALTH ADVISORS, LLC",CHAPEL HILL,NC,0.64,100,MINOR_VARIANT
285785,SFG WEALTH MANAGEMENT,"SFG WEALTH MANAGEMENT, LLC",TOWSON,MD,0.64,89,MINOR_VARIANT
328478,MCCARTHY & COX RETIREMENT & ESTATE SPECIALISTS LLC,MCCARTHY & COX RETIREMENT & ESTATE SPECIALISTS LLC,MARYSVILLE,OH,0.64,100,MINOR_VARIANT
167481,"HUNTING HILL GLOBAL CAPITAL, LLC","HUNTING HILL GLOBAL CAPITAL, LLC",NEW YORK,NY,0.64,100,MINOR_VARIANT
13035,SEARLE & CO.,SEARLE & CO.,GREENWICH,CT,0.63,100,MINOR_VARIANT
106950,CORNERSTONE WEALTH MANAGEMENT,"DAGCO, INC.",WESTLAKE,OH,0.63,20,DBA_MISMATCH
107643,"BOSTON RESEARCH AND MANAGEMENT, INC.","BOSTON RESEARCH AND MANAGEMENT, INC.",MANCHESTER,MA,0.63,100,MINOR_VARIANT
109518,"ASCENSION CAPITAL ADVISORS, INC.","ASCENSION CAPITAL ADVISORS, INC.",HOUSTON,TX,0.63,100,MINOR_VARIANT
109767,"CONTRAVISORY INVESTMENT MANAGEMENT, INC.","CONTRAVISORY INVESTMENT MANAGEMENT, INC.",NORWELL,MA,0.63,100,MINOR_VARIANT
121529,"ALTRIUS CAPITAL MANAGEMENT, INC.","ALTRIUS CAPITAL MANAGEMENT, INC.",NOVI,MI,0.63,100,MINOR_VARIANT
168610,"WORTH VENTURE PARTNERS, LLC","WORTH VENTURE PARTNERS, LLC",FORT LEE,NJ,0.63,100,MINOR_VARIANT
282595,"SWEENEY & MICHEL, LLC","SWEENEY & MICHEL, LLC",CHICO,CA,0.63,100,MINOR_VARIANT
316230,BOONE CAPITAL MANAGEMENT LLC,BOONE CAPITAL MANAGEMENT LLC,ATLANTA,GA,0.63,100,MINOR_VARIANT
322605,KENNEDY INVESTMENT GROUP,"KENNEDY INVESTMENT GROUP, INC.",WEST DEPTFORD,NJ,0.63,89,MINOR_VARIANT
327022,KICKSTAND WEALTH ADVISORS,"KICKSTAND VENTURES, LLC",PITTSFORD,NY,0.63,50,DBA_MISMATCH
165390,"YORKVILLE ADVISORS GLOBAL, LP","YORKVILLE ADVISORS GLOBAL, LP",MOUNTAINSIDE,NJ,0.63,100,MINOR_VARIANT
105541,PVG ASSET MANAGEMENT CORP,PVG ASSET MANAGEMENT CORP,CENTENNIAL,CO,0.62,100,MINOR_VARIANT
106530,HOLDERNESS INVESTMENTS CO,HOLDERNESS INVESTMENTS CO,GREENSBORO,NC,0.62,100,MINOR_VARIANT
107833,BLUE OCEAN CAPITAL,"CPA ASSET MANAGEMENT GROUP, LLC",WEST PALM BEACH,FL,0.62,41,DBA_MISMATCH
140377,RIVERVIEW CAPITAL ADVISERS LLC,RIVERVIEW CAPITAL ADVISERS LLC,BOSTON,MA,0.62,100,MINOR_VARIANT
143550,"BROADVIEW FINANCIAL MANAGEMENT, LLC","BROADVIEW FINANCIAL MANAGEMENT, LLC",WAUWATOSA,WI,0.62,100,MINOR_VARIANT
144811,"INDEPENDENT FAMILY OFFICE, LLC","INDEPENDENT FAMILY OFFICE, LLC",ALBANY,NY,0.62,100,MINOR_VARIANT
145627,"NOKOMIS CAPITAL, L.L.C.","NOKOMIS CAPITAL, L.L.C.",DALLAS,TX,0.62,100,MINOR_VARIANT
147306,NBW CAPITAL LLC,NBW CAPITAL LLC,BOSTON,MA,0.62,100,MINOR_VARIANT
153528,12TH STREET ASSET MANAGEMENT,12TH STREET ASSET MANAGEMENT LLC,NASHVILLE,TN,0.62,93,MINOR_VARIANT
157523,HAPANOWICZ FINANCIAL,"HAPANOWICZ & ASSOCIATES FINANCIAL SERVICES, INC.",PITTSBURGH,PA,0.62,59,DBA_MISMATCH
165465,"OAK GROVE CAPITAL, LLC","OAK GROVE CAPITAL, LLC",,,0.62,100,MINOR_VARIANT
167237,X-SQUARE CAPITAL,"X-SQUARE CAPITAL, LLC",GUAYNABO,PR,0.62,86,MINOR_VARIANT
